"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"216","R,G","5","Roxanne, Starfall Savant","rare","Creature","0.49","0.58","0.53","0.48","0.02","0.475","7927"
"217","U,R,W","3","Kilo, Apogee Mind","mythic","Creature","0.99","1.37","1.06","1.11","undefined","0.39215686274509803","7918"
"218","R,G,W","8","Yuma, Proud Protector","mythic","Creature","0.99","0.5","1.06","0.46","11","0.4166666666666667","7898"
"219","R,G","4","Minsc & Boo, Timeless Heroes","mythic","Planeswalker","3.49","2","3.2","3.11","6.19","0.5403225806451613","7886"
"220","B,G,U","3","Xavier Sal, Infested Captain","rare","Creature","1.79","0.87","1.78","0.67","0.17","0.25","7881"
"221","U,B,R,G","4","Yidris, Maelstrom Wielder","mythic","Creature","7.49","6.68","6.41","4.24","1.07","0.5660377358490569","7875"
"222","B,G,U","5","Indominus Rex, Alpha","rare","Creature","10.99","10.15","9.26","6.81","2.92","0.7307692307692307","7873"
"223","U,B,R","5","Admiral Brass, Unsinkable","mythic","Creature","0.99","0.27","0.71","0.2","0.02","0.375","7830"
"224","G,W,U","3","Morska, Undersea Sleuth","mythic","Creature","0.99","0.34","0.71","0.15","1.23","0.2631578947368421","7812"
"225","U,R","7","Ovika, Enigma Goliath","rare","Creature","0.49","0.34","0.53","0.18","0.02","0.47058823529411764","7801"
"226","W,U,B","4","Queza, Augur of Agonies","uncommon","Creature","0.35","0.2","0.21","0.11","0.03","0.5303030303030303","7781"
"227","U,B,R","4","Obeka, Brute Chronologist","rare","Creature","0.49","0.4","0.35","0.33","1.67","0.4583333333333333","7775"
"228","B,G","5","The Gitrog Monster","mythic","Creature","1.29","0.8","1.42","1.51","0.02","0.8834355828220859","7770"
"229","B","3","Braids, Arisen Nightmare","rare","Creature","3.99","2.31","4.27","2.84","0.02","1.0498561840843723","7761"
"230","B,G","5","The Gitrog, Ravenous Ride","mythic","Creature","3.49","1.3","2.49","1.08","0.03","0.5217391304347826","7750"
"231","U,R","5","Alania, Divergent Storm","rare","Creature","0.49","0.25","0.35","0.16","0.02","0.2727272727272727","7709"
"232","G,U,R","4","Kalamax, the Stormsire","mythic","Creature","0.99","0.5","0.71","0.1","0.44","0.5078651685393264","7682"
"233","G,U","5","Tatyova, Benthic Druid","uncommon","Creature","0.35","0.24","0.21","0.12","0.03","0.8244047619047619","7673"
"234","U,R","4","Captain Howler, Sea Scourge","rare","Creature","0.79","0.35","0.53","0.22","0.02","0.28695652173913044","7655"
"235","U,B","5","Phenax, God of Deception","mythic","Creature","12.99","12.49","10.69","9","0.02","0.7118644067796608","7653"
"236","G,U,R","3","Eshki, Temur's Roar","mythic","Creature","1.49","1.4","1.42","1.83","undefined","0.4757281553398059","7652"
"237","G,U","4","Adrix and Nev, Twincasters","mythic","Creature","5.49","3.15","9.26","3.99","5.43","0.6257485029940125","7634"
"238","U,B,R","5","Mishra, Eminent One","mythic","Creature","0.99","0.48","0.71","0.34","0.51","0.4","7629"
"239","B,G,U","4","Sidisi, Brood Tyrant","rare","Creature","1.49","1","1.42","0.61","0.02","0.368421052631579","7614"
"240","U,B,R","4","Kess, Dissident Mage","mythic","Creature","2.99","2","3.2","1.29","0.02","0.554621848739496","7611"
"241","W,U,B","5","Arna Kennerüd, Skycaptain","mythic","Creature","0.99","0.52","1.06","0.36","0.02","0.42105263157894735","7537"
"242","R,G,W","3","Rocco, Cabaretti Caterer","uncommon","Creature","0.35","0.2","0.21","0.13","0.03","0.6111111111111112","7530"
"243","B,R,G","4","Coram, the Undertaker","mythic","Creature","0.99","0.29","0.71","0.2","0.02","0.45454545454545453","7522"
"244","W,B","3","Athreos, God of Passage","mythic","Creature","18.99","12.63","16.39","9.28","0.02","0.5923913043478264","7494"
"245","W,B","5","Shilgengar, Sire of Famine","rare","Creature","0.49","0.35","0.35","0.16","0.02","0.9473684210526315","7487"
"246","G","4","Kona, Rescue Beastie","rare","Creature","2.79","1.43","2.49","0.72","0.02","0.7095238095238093","7472"
"247","U,B","7","Toxrill, the Corrosive","mythic","Creature","15.99","13.49","15.68","14.66","0.02","2.1939501779359465","7470"
"248","G,W","2","Kudo, King Among Bears","rare","Creature","0.49","0.28","0.35","0.16","0.02","0.5468750000000004","7432"
"249","B","4","Imotekh the Stormlord","mythic","Creature","7.99","6.62","8.55","4.99","1.75","0.28333333333333327","7391"
"250","G","2","Tifa Lockhart","rare","Creature","3.49","4.03","4.27","3.74","0.15","1.0990099009900995","7326"
"251","U,B","5","Umbris, Fear Manifest","mythic","Creature","14.99","9.98","11.4","5.5","0.2","0.14285714285714285","7305"
"252","R,G","4","Chishiro, the Shattered Blade","mythic","Creature","0.99","0.99","1.06","0.12","6.37","0.39344262295081966","7286"
"253","W,B","2","Elas il-Kor, Sadistic Pilgrim","uncommon","Creature","1.79","0.58","1.78","0.46","0.03","0.43243243243243246","7273"
"254","R","4","Imodane, the Pyrohammer","rare","Creature","0.59","0.29","0.35","0.18","0.02","0.14285714285714285","7233"
"255","U,B,R","4","Don Andres, the Renegade","mythic","Creature","0.99","0.29","0.71","0.36","undefined","0.08695652173913043","7228"
"256","W,B,G","5","Ghave, Guru of Spores","mythic","Creature","0.99","0.62","0.71","0.45","0.34","0.2857142857142857","7193"
"257","W,B,G","7","Myrkul, Lord of Bones","rare","Creature","0.49","0.25","0.35","0.18","2.46","0.4","7171"
"258","W,U","5","Kastral, the Windcrested","rare","Creature","0.49","0.4","0.53","0.12","0.02","0.35","7152"
"259","B,G,U","4","Kadena, Slinking Sorcerer","mythic","Creature","0.99","0.54","1.06","0.29","3.61","0.4090909090909091","7133"
"260","W,B,G","4","Tayam, Luminous Enigma","mythic","Creature","0.99","1.12","1.06","1.47","3.24","0.15789473684210525","7132"
"261","R,W","3","Lightning, Army of One","mythic","Creature","12.99","13","13.54","12.03","0.13","0.7857142857142857","7127"
"262","U,R,W","4","Commodore Guff","mythic","Planeswalker","0.99","1","1.06","0.75","undefined","0.6","7112"
"263","G","6","Gargos, Vicious Watcher","rare","Creature","1.29","0.95","1.42","0.91","0.02","0.4693877551020409","7089"
"264","R,W","3","Ardenn, Intrepid Archaeologist // Rograkh, Son of Rohgahh","uncommon","Creature","2.99","3.1","3.56","3.32","2.69","0.294736842105263","7087"
"265","G,U,R","8","Maelstrom Wanderer","rare","Creature","2.29","1.5","2.49","1.51","0.89","0.64756446991404","7044"
"266","G","3","Marwyn, the Nurturer","rare","Creature","2.79","2.03","2.49","2.11","0.02","0.545454545454545","7021"
"267","R,W","6","Nahiri, Forged in Fury","mythic","Creature","14.99","12.09","14.97","7.55","0.02","0.4637681159420291","7011"
"268","G","3","Shroofus Sproutsire","rare","Creature","8.99","5.59","9.98","5.66","undefined","0.3","6987"
"269","W","4","Myrel, Shield of Argive","mythic","Creature","32.99","21.89","27.09","15.24","0.25","0.90625","6950"
"270","B,G","3","Grist, the Hunger Tide","mythic","Planeswalker","0.99","0.49","1.06","0.58","1.23","0.38219895287958117","6916"
"271","W,B","3","Ketramose, the New Dawn","mythic","Creature","13.99","12.05","14.97","12.8","2.77","0.8461538461538461","6916"
"272","G","12","Ghalta, Primal Hunger","rare","Creature","0.99","0.57","9.98","0.59","0.02","0.4444444444444443","6867"
"273","G,U","4","Ezuri, Claw of Progress","mythic","Creature","1.99","1.28","1.78","0.42","0.02","0.7368421052631579","6863"
"274","B,G","3","Sméagol, Helpful Guide","rare","Creature","0.49","0.38","0.35","0.39","0.02","0.8571428571428571","6855"
"275","U,R,W","3","Dr. Madison Li","mythic","Creature","0.99","0.35","1.06","1.11","undefined","0.19047619047619047","6838"
"276","B,R,G,W","4","Saskia the Unyielding","mythic","Creature","9.49","7.97","9.98","undefined","0.25","0.3076923076923077","6832"
"277","U,B","4","Anowon, the Ruin Thief","mythic","Creature","0.99","0.62","0.71","1.69","3.02","0.2222222222222222","6824"
"278","W,U,B,R,G","10","Reaper King","rare","Creature","11.99","26.53","9.26","2.55","0.02","0.9047619047619048","6808"
"279","R,G","5","Xenagos, God of Revels","mythic","Creature","4.99","3.48","4.98","6.97","0.03","0.6452599388379205","6769"
"280","W,U","7","Millicent, Restless Revenant","mythic","Creature","0.99","0.49","1.06","0.37","undefined","0.25","6694"
"281","B","4","Massacre Girl, Known Killer","mythic","Creature","6.99","3.89","7.12","3.24","0.02","0.5392156862745093","6673"
"282","W,U,B,R,G","3","Codie, Vociferous Codex","rare","Creature","0.49","0.4","0.35","0.15","0.02","0.47902869757174393","6658"
"283","U,R","5","Iron Man, Titan of Innovation","mythic","Creature","21.99","23.43","23.52","19.16","undefined","1.1428571428571432","6579"
"284","R","4","Alexios, Deimos of Kosmos","uncommon","Creature","0.79","0.26","0.71","0.26","0.62","0.6414141414141418","6565"
"285","G,U","7","Koma, Cosmos Serpent","mythic","Creature","4.49","2.3","4.27","4.3","0.02","1.5194109772423032","6548"
"286","W,U","4","Niko, Light of Hope","mythic","Creature","0.99","0.49","1.06","0.25","0.02","0.2584269662921349","6523"
"287","W","5","Elesh Norn, Mother of Machines","mythic","Creature","21.99","19.99","24.24","18.13","0.09","1.7605442176870754","6520"
"288","B,G,U","3","Zimone and Dina","mythic","Creature","0.99","0.58","0.71","0.46","0.02","0.375","6518"
"289","W,B,G","5","Nethroi, Apex of Death","mythic","Creature","3.49","2.71","2.85","1.43","0.02","0.5","6499"
"290","B,G,U","6","Tasigur, the Golden Fang","rare","Creature","0.35","0.25","0.35","0.02","0.02","0.16666666666666666","6489"
"291","W,U,B","3","Aminatou, the Fateshifter","mythic","Planeswalker","3.49","2.31","3.2","2.96","3.93","0.6393442622950821","6445"
"292","G,W,U","3","Tuvasa the Sunlit","mythic","Creature","3.49","3.03","9.98","3.45","4.11","0.09090909090909091","6427"
"293","U","3","Bruvac the Grandiloquent","mythic","Creature","49.99","40.23","49.91","30.29","0.11","1.3883495145631068","6414"
"294","B","5","Shirei, Shizo's Caretaker","uncommon","Creature","0.35","0.25","0.21","0.12","0.02","0.65","6412"
"295","W,U,B","5","Sen Triplets","mythic","Creature","6.49","6.99","5.7","2.6","0.02","2.043367346938774","6411"
"296","B,R","4","Shadow the Hedgehog","mythic","Creature","7.99","6","7.12","6.06","undefined","1.019230769230769","6406"
"297","G,U,R","4","Saheeli, Radiant Creator","mythic","Creature","0.99","0.28","0.71","0.21","undefined","0.3629032258064517","6386"
"298","G,W,U","3","Kellan, the Kid","mythic","Creature","1.29","0.75","1.42","0.94","0.03","0.6875","6383"
"299","U,R","4","Jhoira, Weatherlight Captain","rare","Creature","2.29","1.25","2.13","1.56","0.02","0.7183098591549292","6374"
"300","B,G,U","5","The Mimeoplasm","rare","Creature","0.49","0.32","0.35","0.16","0.03","0.75","6370"
"301","W,U","3","Zethi, Arcane Blademaster","rare","Creature","2.49","1.4","2.49","0.88","undefined","0.4","6359"
"302","U,R,W","4","Hinata, Dawn-Crowned","rare","Creature","0.49","0.35","0.35","0.24","0.01","0.9818181818181818","6330"
"303","W,B","4","Elenda, the Dusk Rose","mythic","Creature","6.99","2.81","7.84","4.43","0.02","0.2831325301204822","6269"
"304","G,U","4","Grolnok, the Omnivore","rare","Creature","0.69","0.49","0.71","0.2","0.02","0.47368421052631576","6243"
"305","U,R","6","The Locust God","mythic","Creature","6.99","5","7.12","3.69","0.02","0.8128654970760235","6230"
"306","B,R","4","Strefan, Maurer Progenitor","mythic","Creature","1.49","0.69","1.06","0.59","undefined","0.05555555555555555","6226"
"307","R,G","4","Anzrag, the Quake-Mole","mythic","Creature","5.49","3.65","6.41","2.28","0.02","0.6037735849056604","6226"
"308","G,W","3","Gluntch, the Bestower","rare","Creature","0.69","0.39","0.71","0.19","undefined","0.2543859649122806","6221"
"309","U,B","4","Gisa and Geralf","rare","Creature","0.79","0.4","0.71","0.29","0.02","0.26213592233009714","6204"
"310","R,G,W","5","Duskana, the Rage Mother","mythic","Creature","0.99","0.33","0.71","1.06","4.34","0.3157894736842105","6203"
"311","R,W,B","4","Extus, Oriq Overlord","mythic","Creature","0.99","0.7","0.71","1.01","0.02","0.15","6202"
"312","B,G,U","4","Nine-Fingers Keene","rare","Creature","0.49","0.25","0.35","0.21","1.47","0.2631578947368421","6193"
"313","B,R,G","5","Maarika, Brutal Gladiator","rare","Creature","1.99","1.15","2.13","0.92","undefined","0.375","6188"
"314","W,B","3","Zoraline, Cosmos Caller","rare","Creature","0.49","0.47","0.53","0.28","0.02","0.23809523809523808","6183"
"315","U,B,R","2","Norman Osborn","mythic","Creature","15.99","12.5","12.83","8.24","1.88","0.7446808510638298","6176"
"316","B,R,G","4","Winter, Misanthropic Guide","rare","Creature","0.49","0.25","0.35","0.08","0.02","0.75","6163"
"317","G","2","Ayula, Queen Among Bears","rare","Creature","1.29","0.75","1.42","0.3","0.02","0.1875","6158"
"318","B","4","Yawgmoth, Thran Physician","mythic","Creature","17.99","14.75","18.53","14.67","1.74","1.1506024096385539","6151"
"319","U","4","Talrand, Sky Summoner","rare","Creature","0.59","0.4","0.53","0.17","0.02","0.3785310734463275","6127"
"320","B,R","2","Juri, Master of the Revue","uncommon","Creature","0.35","0.22","0.35","0.1","0.04","0.1853932584269663","6124"
"321","U,B,R","4","Lynde, Cheerful Tormentor","mythic","Creature","1.79","0.99","1.78","0.81","0.18","0.2","6122"
"322","R,G","3","Faldorn, Dread Wolf Herald","mythic","Creature","3.49","5.43","3.56","0.22","2.23","0.28971962616822433","6116"
"323","W,U","2","Kwain, Itinerant Meddler","rare","Creature","0.49","0.25","0.35","0.22","1.51","0.248780487804878","6114"
"324","W,B,G","3","Bilbo, Birthday Celebrant","rare","Creature","0.49","0.29","0.53","0.37","1.03","0.15789473684210525","6112"
"325","B,R","4","Kardur, Doomscourge","uncommon","Creature","0.99","0.46","13.54","0.25","0.03","0.5718562874251495","6111"
"326","B,R,G","6","Prossh, Skyraider of Kher","mythic","Creature","0.99","0.48","0.71","0.27","0.18","0.8","6111"
"327","R,W,B","3","Alesha, Who Smiles at Death","rare","Creature","0.39","0.27","0.35","0.13","0.02","0.35","6091"
"328","W,B,G","8","Karador, Ghost Chieftain","rare","Creature","0.49","0.3","0.35","0.27","0.02","0.2","6090"
"329","W,B,G","4","Ixhel, Scion of Atraxa","mythic","Creature","0.99","1.41","1.06","0.88","2.34","0.5944444444444441","6088"
"330","G,U","2","Ivy, Gleeful Spellthief","rare","Creature","0.49","0.35","0.35","0.21","0.02","0.571428571428572","6078"
"331","U,B,R","3","Anhelo, the Painter","mythic","Creature","0.99","0.47","0.71","0.02","1.81","0.6111111111111112","6065"
"332","G,U","3","Clement, the Worrywort","rare","Creature","0.49","0.3","0.35","0.19","0.02","0.4","6059"
"333","G","3","Azusa, Lost but Seeking","rare","Creature","13.99","11.74","14.25","6.91","0.02","0.9081967213114753","6058"
"334","W,B","6","Astarion, the Decadent","rare","Creature","0.99","0.4","0.71","0.66","undefined","0.36","6034"
"335","W,U,B","3","The Master of Keys","mythic","Creature","0.99","0.82","1.06","0.97","undefined","0.39814814814814814","6019"
"336","U,R,W","6","Narset, Enlightened Master","mythic","Creature","0.99","0.65","0.71","0.34","0.02","1.6350806451612903","6006"
"337","R,W","3","Anim Pakal, Thousandth Moon","rare","Creature","4.49","2.66","4.27","4.34","0.02","0.3770949720670393","5999"
"338","B,G,U","3","Tatsunari, Toad Rider","rare","Creature","0.49","0.25","0.35","0.17","0.02","0.05","5975"
"339","R,W","4","Nelly Borca, Impulsive Accuser","mythic","Creature","0.99","0.34","1.06","0.17","2.14","0.6956521739130433","5969"
"340","R","5","Slicer, Hired Muscle","mythic","Creature","9.99","7","11.4","5.87","38.81","0.9609929078014184","5945"
"341","W,B","4","Ratadrabik of Urborg","rare","Creature","1.49","0.75","1.42","0.46","0.02","0.5138121546961323","5939"
"342","B,R,G","4","The Beamtown Bullies","mythic","Creature","0.99","0.5","0.71","0.35","1.75","1.0917030567685606","5937"
"343","G,U","5","Kiora, Sovereign of the Deep","mythic","Creature","1.99","0.99","1.42","1.31","0.02","0.3333333333333333","5924"
"344","U,R,W","5","The Tenth Doctor // Rose Tyler","mythic","Creature","0.99","0.49","0.71","3","undefined","0.6666666666666666","5923"
"345","B,R,G","4","Ognis, the Dragon's Lash","rare","Creature","0.49","0.3","0.35","0.2","0.02","0.391304347826087","5918"
"346","B","3","Ayara, First of Locthwain","rare","Creature","7.49","4.97","7.12","3.05","0.02","0.40540540540540543","5916"
"347","B,G,U","5","Felix Five-Boots","mythic","Creature","1.49","2.47","1.42","1.75","2.65","0.20588235294117646","5910"
"348","G,W","2","Finneas, Ace Archer","rare","Creature","0.49","0.25","0.35","0.2","0.02","0.42857142857142855","5898"
"349","U,R","6","Niv-Mizzet, Visionary","mythic","Creature","9.99","8.88","9.98","4.63","0.02","0.8873239436619719","5830"
"350","U,B","5","Marvo, Deep Operative","mythic","Creature","0.99","0.4","0.71","0.87","2.79","0.13333333333333333","5828"
"351","G,W","4","Lathiel, the Bounteous Dawn","rare","Creature","0.69","0.55","0.53","0.27","0.03","0.25000000000000006","5823"
"352","U,B,R","5","Dr. Eggman","mythic","Creature","2.99","2","3.56","1.31","undefined","0.7087378640776699","5811"
"353","U","3","Minn, Wily Illusionist","rare","Creature","8.99","6.14","9.26","8.67","2.68","0.31111111111111117","5809"
"354","U,B,R","4","Davros, Dalek Creator","mythic","Creature","0.99","0.38","0.71","0.41","undefined","0.7619047619047619","5807"
"355","G","5","Aeve, Progenitor Ooze","rare","Creature","0.49","0.35","0.35","0.19","0.02","0.3888888888888889","5769"
"356","G","2","Bristly Bill, Spine Sower","mythic","Creature","54.99","44.22","49.91","28.19","3.3","0.9581005586592175","5762"
"357","R,G,W","3","Wayta, Trainer Prodigy","mythic","Creature","0.99","0.38","0.71","0.32","undefined","0.2","5754"
"358","B,R","3","Laughing Jasper Flint","rare","Creature","0.69","0.5","0.71","0.53","0.02","0.5412844036697251","5750"
"359","B","2","Tinybones, Bauble Burglar","rare","Creature","2.49","1.5","2.49","0.61","0.02","0.8544303797468354","5750"
"360","U,R","6","Brudiclad, Telchor Engineer","rare","Creature","0.79","0.38","0.71","0.27","0.02","0.36263736263736274","5738"
"361","U,R,W","3","Pramikon, Sky Rampart","mythic","Creature","3.99","2.28","4.27","1.46","1.2","0.6250000000000002","5716"
