"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"234","G,U","5","Tatyova, Benthic Druid","uncommon","Creature","0.35","0.22","0.21","0.12","0.03","0.82","7712"
"235","G,U,R","4","Kalamax, the Stormsire","mythic","Creature","0.99","0.5","0.71","0.1","0.45","0.51","7697"
"236","U,B","5","Phenax, God of Deception","mythic","Creature","12.99","12.98","10.71","9.19","0.02","0.71","7686"
"237","U,B,R","4","Kess, Dissident Mage","mythic","Creature","3.49","1.95","3.21","1.17","0.02","0.55","7646"
"238","G,U","4","Adrix and Nev, Twincasters","mythic","Creature","5.99","3.44","9.28","3.98","5.47","0.63","7642"
"239","U,B,R","5","Mishra, Eminent One","mythic","Creature","0.99","0.46","0.71","0.38","0.51","0.4","7633"
"240","W,U,B","5","Arna Kennerüd, Skycaptain","mythic","Creature","0.99","0.5","1.06","0.35","0.02","0.42","7628"
"241","B,G,U","4","Sidisi, Brood Tyrant","rare","Creature","1.29","1.0","1.06","0.48","0.02","0.37","7624"
"242","B,R,G","4","Coram, the Undertaker","mythic","Creature","0.99","0.26","0.71","0.22","0.02","0.45","7604"
"243","W,B","5","Shilgengar, Sire of Famine","rare","Creature","0.49","0.35","0.35","0.17","0.02","0.95","7587"
"244","R,G,W","3","Rocco, Cabaretti Caterer","uncommon","Creature","0.35","0.2","0.21","0.14","0.03","0.61","7584"
"245","G","4","Kona, Rescue Beastie","rare","Creature","2.79","1.3","2.49","0.72","0.02","0.71","7564"
"246","W,B","3","Athreos, God of Passage","mythic","Creature","17.99","12.49","17.13","9.26","0.02","0.59","7548"
"247","G,W","2","Kudo, King Among Bears","rare","Creature","0.49","0.26","0.35","0.14","0.02","0.55","7518"
"248","U,B","7","Toxrill, the Corrosive","mythic","Creature","15.99","13.5","15.7","14.38","0.02","2.19","7511"
"249","G","2","Tifa Lockhart","rare","Creature","3.49","4.0","4.28","3.48","0.17","1.1","7493"
"250","U,B","5","Umbris, Fear Manifest","mythic","Creature","14.99","9.99","11.42","5.64","0.22","0.14","7419"
"251","B","4","Imotekh the Stormlord","mythic","Creature","7.99","6.56","8.56","4.99","1.75","0.28","7397"
"252","U,B,R","4","Don Andres, the Renegade","mythic","Creature","0.99","0.28","0.71","0.32","","0.09","7302"
"253","R,W","3","Lightning, Army of One","mythic","Creature","13.99","12.87","13.56","12.12","0.09","0.79","7297"
"254","W,B","2","Elas il-Kor, Sadistic Pilgrim","uncommon","Creature","1.99","0.61","1.78","0.52","0.03","0.43","7297"
"255","R,G","4","Chishiro, the Shattered Blade","mythic","Creature","0.99","1.0","1.06","0.12","6.37","0.39","7289"
"256","W,U","5","Kastral, the Windcrested","rare","Creature","0.49","0.4","0.54","0.15","0.02","0.35","7233"
"257","W,B,G","5","Ghave, Guru of Spores","mythic","Creature","0.99","0.65","0.71","0.48","0.34","0.29","7225"
"258","W,B,G","7","Myrkul, Lord of Bones","rare","Creature","0.49","0.25","0.35","0.21","2.7","0.4","7172"
"259","W,B,G","4","Tayam, Luminous Enigma","mythic","Creature","0.99","1.08","1.06","1.37","3.28","0.16","7168"
"260","R","4","Imodane, the Pyrohammer","rare","Creature","0.49","0.29","0.35","0.18","0.02","0.14","7150"
"261","B,G,U","4","Kadena, Slinking Sorcerer","mythic","Creature","0.99","0.53","1.06","0.29","3.61","0.41","7145"
"262","R,W","3","Ardenn, Intrepid Archaeologist // Rograkh, Son of Rohgahh","uncommon","Creature","2.99","3.09","3.56","3.27","2.6","0.29","7121"
"263","G","6","Gargos, Vicious Watcher","rare","Creature","0.99","0.99","1.42","1.11","0.02","0.47","7120"
"264","G","3","Shroofus Sproutsire","rare","Creature","7.99","5.64","9.28","5.46","","0.3","7111"
"265","U,R,W","4","Commodore Guff","mythic","Planeswalker","1.49","1.0","1.06","0.7","","0.6","7105"
"266","G","3","Marwyn, the Nurturer","rare","Creature","2.79","2.03","2.49","2.17","0.02","0.55","7064"
"267","G,U,R","8","Maelstrom Wanderer","rare","Creature","1.99","1.5","2.49","1.35","0.89","0.65","7060"
"268","W,B","3","Ketramose, the New Dawn","mythic","Creature","13.99","11.87","14.99","12.77","2.22","0.85","7001"
"269","R,W","6","Nahiri, Forged in Fury","mythic","Creature","14.99","12.0","14.99","7.62","0.02","0.46","6997"
"270","W","4","Myrel, Shield of Argive","mythic","Creature","32.99","21.9","27.13","14.63","0.26","0.91","6969"
"271","B,G","3","Grist, the Hunger Tide","mythic","Planeswalker","0.99","0.46","1.06","0.61","1.17","0.38","6926"
"272","W,U,B,R,G","10","Reaper King","rare","Creature","11.99","19.97","9.28","3.11","0.02","0.9","6898"
"273","G","12","Ghalta, Primal Hunger","rare","Creature","0.99","0.59","9.99","0.61","0.02","0.44","6894"
"274","B,G","3","Sméagol, Helpful Guide","rare","Creature","0.49","0.37","0.35","0.39","0.02","0.86","6886"
"275","U,R,W","3","Dr. Madison Li","mythic","Creature","0.99","0.34","1.06","1.06","","0.19","6878"
"276","B,R,G,W","4","Saskia the Unyielding","mythic","Creature","9.49","7.55","9.99","","0.25","0.31","6876"
"277","G,U","4","Ezuri, Claw of Progress","mythic","Creature","1.99","1.26","2.14","0.42","0.02","0.74","6874"
"278","U,B","4","Anowon, the Ruin Thief","mythic","Creature","0.99","0.64","0.71","1.69","2.91","0.22","6848"
"279","U,B,R","2","Norman Osborn","mythic","Creature","12.99","11.71","14.28","7.87","1.4","0.74","6841"
"280","R,G","5","Xenagos, God of Revels","mythic","Creature","4.99","3.28","4.99","6.09","0.02","0.65","6816"
"281","B","4","Massacre Girl, Known Killer","mythic","Creature","5.99","3.99","7.13","3.0","0.02","0.54","6735"
"282","W,U","7","Millicent, Restless Revenant","mythic","Creature","0.99","0.48","1.06","0.36","","0.25","6710"
"283","W,U,B,R,G","3","Codie, Vociferous Codex","rare","Creature","0.49","0.4","0.35","0.17","0.02","0.48","6672"
"284","R","4","Alexios, Deimos of Kosmos","uncommon","Creature","0.79","0.25","0.54","0.22","0.62","0.64","6643"
"285","W,U","4","Niko, Light of Hope","mythic","Creature","0.99","0.49","1.06","0.2","0.02","0.26","6640"
"286","U,R","5","Iron Man, Titan of Innovation","mythic","Creature","21.99","24.92","23.56","20.29","","1.14","6628"
"287","B,R","4","Shadow the Hedgehog","mythic","Creature","7.99","5.9","7.13","5.69","","1.02","6605"
"288","G,U","7","Koma, Cosmos Serpent","mythic","Creature","4.49","2.3","4.28","4.23","0.02","1.52","6551"
"289","W","5","Elesh Norn, Mother of Machines","mythic","Creature","21.99","19.99","24.27","18.23","0.12","1.76","6548"
"290","B","5","Shirei, Shizo's Caretaker","uncommon","Creature","0.35","0.25","0.21","0.12","0.02","0.65","6535"
"291","W,B,G","5","Nethroi, Apex of Death","mythic","Creature","2.99","2.68","2.85","1.41","0.02","0.5","6535"
"292","B,G,U","3","Zimone and Dina","mythic","Creature","0.99","0.58","0.71","0.48","0.02","0.38","6523"
"293","B,G,U","6","Tasigur, the Golden Fang","rare","Creature","0.35","0.25","0.35","0.02","0.02","0.17","6510"
"294","G,U,R","4","Saheeli, Radiant Creator","mythic","Creature","0.99","0.28","0.71","0.21","","0.36","6473"
"295","U","3","Bruvac the Grandiloquent","mythic","Creature","44.99","40.0","49.98","29.63","0.11","1.39","6468"
"296","W,U,B","3","Aminatou, the Fateshifter","mythic","Planeswalker","3.99","2.43","3.56","3.14","4.18","0.64","6456"
"297","G,W,U","3","Tuvasa the Sunlit","mythic","Creature","3.49","2.99","9.99","3.45","4.29","0.09","6455"
"298","G,W,U","3","Kellan, the Kid","mythic","Creature","1.49","0.7","1.42","0.81","0.02","0.69","6450"
"299","W,U,B","5","Sen Triplets","mythic","Creature","6.49","6.93","6.42","2.78","0.02","2.04","6443"
"300","U,R","4","Jhoira, Weatherlight Captain","rare","Creature","2.29","1.24","2.14","1.44","0.02","0.72","6400"
"301","B,G,U","5","The Mimeoplasm","rare","Creature","0.49","0.33","0.35","0.23","0.03","0.75","6390"
"302","W,U","3","Zethi, Arcane Blademaster","rare","Creature","2.49","1.4","2.49","0.86","","0.4","6372"
"303","U,R,W","4","Hinata, Dawn-Crowned","rare","Creature","0.49","0.35","0.35","0.25","0.01","0.98","6329"
"304","W,B","4","Elenda, the Dusk Rose","mythic","Creature","2.99","2.63","6.42","4.73","0.02","0.28","6296"
"305","R,G","4","Anzrag, the Quake-Mole","mythic","Creature","4.99","3.61","5.71","2.4","0.02","0.6","6277"
"306","U,R","6","The Locust God","mythic","Creature","7.49","4.99","7.13","3.69","0.02","0.81","6272"
"307","R,G,W","5","Duskana, the Rage Mother","mythic","Creature","0.99","0.33","0.71","1.08","4.34","0.32","6266"
"308","G,U","4","Grolnok, the Omnivore","rare","Creature","0.69","0.49","0.71","0.2","0.02","0.47","6264"
"309","G,W","3","Gluntch, the Bestower","rare","Creature","0.79","0.4","0.71","0.2","","0.25","6262"
"310","W,B","3","Zoraline, Cosmos Caller","rare","Creature","0.49","0.46","0.54","0.3","0.02","0.24","6259"
"311","U,B","4","Gisa and Geralf","rare","Creature","0.79","0.4","0.71","0.29","0.02","0.26","6253"
"312","B,R","4","Strefan, Maurer Progenitor","mythic","Creature","1.49","0.7","1.06","0.57","","0.06","6253"
"313","B,R,G","5","Maarika, Brutal Gladiator","rare","Creature","2.29","1.12","2.14","0.75","","0.38","6223"
"314","B,R,G","4","Winter, Misanthropic Guide","rare","Creature","0.49","0.25","0.35","0.07","0.02","0.75","6215"
"315","R,W,B","4","Extus, Oriq Overlord","mythic","Creature","0.99","0.69","0.71","0.8","0.02","0.15","6215"
"316","B,G,U","4","Nine-Fingers Keene","rare","Creature","0.49","0.25","0.35","0.22","1.53","0.26","6190"
"317","B","4","Yawgmoth, Thran Physician","mythic","Creature","17.99","14.81","18.56","14.84","1.23","1.15","6174"
"318","G","2","Ayula, Queen Among Bears","rare","Creature","0.99","0.75","1.42","0.3","0.02","0.19","6145"
"319","U,B,R","4","Lynde, Cheerful Tormentor","mythic","Creature","1.99","0.99","1.78","0.96","0.18","0.2","6144"
"320","G,U","3","Clement, the Worrywort","rare","Creature","0.49","0.29","0.35","0.21","0.02","0.4","6138"
"321","U","4","Talrand, Sky Summoner","rare","Creature","0.59","0.43","0.54","0.23","0.02","0.38","6138"
"322","B,R","2","Juri, Master of the Revue","uncommon","Creature","0.35","0.23","0.35","0.09","0.04","0.19","6134"
"323","B,R","4","Kardur, Doomscourge","uncommon","Creature","1.29","0.47","13.56","0.23","0.03","0.57","6133"
"324","W,U","2","Kwain, Itinerant Meddler","rare","Creature","0.49","0.25","0.35","0.18","1.67","0.25","6127"
"325","B,R,G","6","Prossh, Skyraider of Kher","mythic","Creature","0.99","0.48","0.71","0.17","0.18","0.8","6125"
"326","W,B,G","3","Bilbo, Birthday Celebrant","rare","Creature","0.49","0.29","0.35","0.36","1.03","0.16","6116"
"327","G","3","Azusa, Lost but Seeking","rare","Creature","14.99","11.62","14.99","6.83","0.02","0.91","6113"
"328","R,W,B","3","Alesha, Who Smiles at Death","rare","Creature","0.49","0.27","0.35","0.14","0.02","0.35","6111"
"329","W,B,G","4","Ixhel, Scion of Atraxa","mythic","Creature","0.99","1.38","1.06","0.95","2.35","0.59","6102"
"330","W,B,G","8","Karador, Ghost Chieftain","rare","Creature","0.49","0.3","0.35","0.23","0.02","0.2","6097"
"331","G,U","2","Ivy, Gleeful Spellthief","rare","Creature","0.59","0.33","0.35","0.24","0.02","0.57","6089"
"332","W,U,B","3","The Master of Keys","mythic","Creature","0.99","0.79","1.06","0.69","","0.4","6089"
"333","R,G","3","Faldorn, Dread Wolf Herald","mythic","Creature","3.49","5.4","3.56","0.22","2.07","0.29","6087"
"334","U,B,R","3","Anhelo, the Painter","mythic","Creature","0.99","0.45","0.71","0.02","1.7","0.61","6071"
"335","W,B","6","Astarion, the Decadent","rare","Creature","1.29","0.4","1.06","0.67","","0.36","6064"
"336","R,W","3","Anim Pakal, Thousandth Moon","rare","Creature","4.49","2.53","4.28","4.44","0.02","0.38","6058"
"337","R,W","4","Nelly Borca, Impulsive Accuser","mythic","Creature","0.99","0.35","1.06","0.18","2.14","0.7","6026"
"338","U,B,R","5","Dr. Eggman","mythic","Creature","2.99","2.0","3.56","1.33","","0.71","6011"
"339","B,G,U","3","Tatsunari, Toad Rider","rare","Creature","0.49","0.25","0.35","0.17","0.02","0.05","6009"
"340","U,R,W","6","Narset, Enlightened Master","mythic","Creature","0.99","0.61","0.71","0.28","0.02","1.64","6003"
"341","B,G,U","5","Felix Five-Boots","mythic","Creature","0.99","2.43","1.42","1.99","5.53","0.21","5974"
"342","G,W","2","Finneas, Ace Archer","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.43","5966"
"343","G,U","5","Kiora, Sovereign of the Deep","mythic","Creature","1.99","0.99","1.42","1.3","0.02","0.33","5958"
"344","W,B","4","Ratadrabik of Urborg","rare","Creature","1.49","0.73","1.42","0.55","0.02","0.51","5953"
"345","B,R,G","4","The Beamtown Bullies","mythic","Creature","0.99","0.5","0.71","0.34","1.81","1.09","5952"
"346","U,B","5","Marvo, Deep Operative","mythic","Creature","0.99","0.41","0.71","0.89","2.79","0.13","5938"
"347","R","5","Slicer, Hired Muscle","mythic","Creature","8.99","6.99","11.42","6.21","38.81","0.96","5922"
"348","B,R,G","4","Ognis, the Dragon's Lash","rare","Creature","0.49","0.3","0.35","0.21","0.02","0.39","5921"
"349","B","3","Ayara, First of Locthwain","rare","Creature","7.99","4.88","7.85","3.22","0.02","0.41","5917"
"350","G,W","4","Lathiel, the Bounteous Dawn","rare","Creature","0.69","0.6","0.54","0.28","0.03","0.25","5888"
"351","U,R,W","4","Sonic the Hedgehog","mythic","Creature","2.99","3.31","3.56","1.93","","0.82","5878"
"352","U,R","6","Niv-Mizzet, Visionary","mythic","Creature","9.49","8.21","9.99","4.44","0.02","0.89","5878"
"353","R","1","Norin the Wary","rare","Creature","6.49","5.53","15.7","3.02","0.02","0.8","5857"
"354","B","2","Tinybones, Bauble Burglar","rare","Creature","2.49","1.41","2.49","0.71","0.02","0.85","5850"
"355","R,G,W","3","Wayta, Trainer Prodigy","mythic","Creature","0.99","0.37","0.71","0.38","","0.2","5844"
"356","R,W,B","4","Celes, Rune Knight","mythic","Creature","0.99","0.48","1.06","1.1","1.28","0.29","5835"
"357","B,R","3","Laughing Jasper Flint","rare","Creature","0.59","0.49","0.71","0.53","0.02","0.54","5826"
"358","U","3","Minn, Wily Illusionist","rare","Creature","8.99","6.2","9.28","8.14","2.68","0.31","5826"
"359","G","2","Bristly Bill, Spine Sower","mythic","Creature","49.99","42.09","49.98","26.95","3.9","0.96","5821"
"360","G","5","Aeve, Progenitor Ooze","rare","Creature","0.49","0.33","0.35","0.19","0.02","0.39","5794"
"361","U,R,W","5","The Tenth Doctor // Rose Tyler","mythic","Creature","0.99","0.49","0.71","3.02","","0.67","5758"
"362","U,R,W","3","Pramikon, Sky Rampart","mythic","Creature","4.49","2.28","4.28","1.46","1.23","0.63","5757"
"363","U,R","6","Brudiclad, Telchor Engineer","rare","Creature","0.79","0.4","0.71","0.23","0.02","0.36","5756"
"364","U,B,R","4","Davros, Dalek Creator","mythic","Creature","0.99","0.4","1.06","0.43","","0.76","5709"
"365","G,W","4","Sigarda, Font of Blessings","rare","Creature","3.99","2.56","4.28","2.33","0.02","0.56","5708"
"366","W,B","3","Greasefang, Okiba Boss","rare","Creature","0.49","0.4","0.35","0.24","0.12","0.55","5706"
"367","B,R,G","6","Thantis, the Warweaver","mythic","Creature","1.79","0.75","1.42","0.32","2.75","0.2","5703"
"368","U,B,R","0.0","Rograkh, Son of Rohgahh // Silas Renn, Seeker Adept","uncommon","Creature","2.49","1.35","2.49","1.31","1.28","0.66","5699"
"369","G","3","Selvala, Heart of the Wilds","mythic","Creature","7.49","5.28","7.13","4.3","0.73","0.83","5651"
"370","W,B","3","Breena, the Demagogue","mythic","Creature","2.79","3.0","3.21","4.02","5.82","0.45","5606"
"371","W,B,G","4","Narci, Fable Singer","mythic","Creature","17.99","13.28","14.99","8.45","15.86","0.34","5602"
"372","U,B,R","3","Marchesa, Dealer of Death","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.19","5600"
"373","B","3","Karumonix, the Rat King","rare","Creature","0.99","0.5","0.71","0.26","0.02","0.61","5595"
"374","R,G,W","3","Jinnie Fay, Jetmir's Second","rare","Creature","0.69","0.5","11.42","0.3","0.02","0.22","5588"
"375","U,B,R","5","Abaddon the Despoiler","mythic","Creature","0.99","0.99","1.06","3.99","","0.76","5583"
"376","G,U,R","3","Riku of Many Paths","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.22","5572"
"377","R,W,B","3","Kelsien, the Plague","mythic","Creature","0.99","1.0","1.06","0.5","2.63","0.8","5563"
"378","W,B","2","Amalia Benavides Aguirre","rare","Creature","0.69","0.5","0.54","0.9","0.02","0.31","5554"
"379","Colorless","10","Kozilek, the Great Distortion","mythic","Creature","5.99","4.67","5.71","3.65","0.02","1.36","5551"
"380","G,W","5","Kyler, Sigardian Emissary","mythic","Creature","0.99","0.69","0.71","0.44","","0.35","5548"
"381","W","3","Delney, Streetwise Lookout","mythic","Creature","39.99","33.1","39.27","22.73","0.03","0.81","5520"
"382","B,G","3","Slimefoot, the Stowaway","uncommon","Creature","0.35","0.25","0.35","0.11","0.03","0.22","5518"
"383","G,W","5","Karametra, God of Harvests","mythic","Creature","4.99","3.96","4.28","2.63","0.02","0.34","5488"
"384","W,B,G","5","Betor, Kin to All","mythic","Creature","4.99","3.3","4.28","3.65","0.14","0.5","5485"
"385","W,U,B","4","Noctis, Prince of Lucis","rare","Creature","0.49","0.4","0.35","0.29","0.02","0.5","5448"
"386","W,B","3","Kambal, Profiteering Mayor","rare","Creature","3.99","2.32","3.56","3.68","0.02","0.6","5440"
"387","G,W","4","Sovereign Okinec Ahau","mythic","Creature","3.99","2.39","3.21","2.18","0.02","0.41","5427"
"388","U,B","2","Golbez, Crystal Collector","rare","Creature","0.49","0.49","0.54","0.35","0.02","0.14","5425"
"389","U,R,W","3","Inspirit, Flagship Vessel","mythic","Artifact","0.99","0.78","1.06","0.89","2.0","0.44","5418"
"390","B","5","Maha, Its Feathers Night","mythic","Creature","9.99","9.04","9.28","5.23","0.02","1.58","5388"
"391","R,W,B","4","Olivia, Opulent Outlaw","mythic","Creature","0.99","2.25","1.06","2.6","","0.19","5386"
"392","U,R,W","3","Elsha, Threefold Master","mythic","Creature","0.99","0.71","1.06","0.76","","0.2","5386"
"393","G,U","3","Kumena, Tyrant of Orazca","mythic","Creature","0.99","0.3","0.71","0.45","0.02","0.37","5382"
"394","U,R,W","4","Aragorn, King of Gondor","mythic","Creature","0.99","0.55","1.06","0.62","2.87","0.63","5382"
"395","W,B,G","3","Doran, the Siege Tower","rare","Creature","2.79","2.99","2.85","0.84","0.02","0.18","5380"
"396","U,B","5","Tasha, the Witch Queen","mythic","Planeswalker","7.49","4.45","7.85","5.33","8.89","0.49","5376"
"397","R,G","6","Ruric Thar, the Unbowed","rare","Creature","0.79","0.5","1.06","0.41","0.02","0.79","5369"
"398","U,R,W","4","Shiko and Narset, Unified","mythic","Creature","0.99","0.55","1.06","0.87","","0.29","5363"
"399","B","5","Syr Konrad, the Grim","uncommon","Creature","0.69","0.49","0.71","0.46","0.03","0.93","5361"
"400","G,W,U","4","Galea, Kindler of Hope","mythic","Creature","0.99","0.65","0.71","0.49","0.44","0.6","5355"
"401","B,G","2","Hapatra, Vizier of Poisons","rare","Creature","0.99","0.79","1.06","0.81","0.02","0.5","5353"
"402","W,U","4","Heliod, the Radiant Dawn","rare","Creature","2.49","1.25","2.49","0.79","0.02","0.45","5332"
"403","Colorless","5","Karn, Legacy Reforged","mythic","Creature","13.99","9.8","14.28","8.11","0.02","0.5","5326"
"404","U,R","2","Krark, the Thumbless // Sakashima of a Thousand Faces","rare","Creature","2.29","1.06","7.85","1.14","10.32","0.71","5324"
"405","R,W","3","Mabel, Heir to Cragflame","rare","Creature","0.49","0.37","0.35","0.26","0.02","0.19","5316"
"406","U","3","Emry, Lurker of the Loch","rare","Creature","1.29","0.73","1.42","0.79","0.28","0.47","5303"
