"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"239","R,G","4","Minsc & Boo, Timeless Heroes","mythic","Planeswalker","3.49","2.0","3.21","3.22","6.06","0.54","199"
"240","W,U","4","Grand Arbiter Augustin IV","rare","Creature","14.99","14.86","13.59","4.96","0.02","2.58","199"
"241","R,W","3","The Jolly Balloon Man","rare","Creature","0.59","0.6","0.71","0.18","0.02","0.39","198"
"242","G","3","Shroofus Sproutsire","rare","Creature","7.99","5.74","9.3","5.47","","0.3","198"
"243","W,U,B","5","Arna Kennerüd, Skycaptain","mythic","Creature","0.99","0.5","1.07","0.36","0.02","0.42","197"
"244","W,U,B","4","Noctis, Prince of Lucis","rare","Creature","0.49","0.4","0.35","0.29","0.02","0.5","196"
"245","B,R","3","Rowan, Scion of War","mythic","Creature","0.99","0.49","0.71","0.43","0.02","0.43","194"
"246","U,B,R","4","Kess, Dissident Mage","mythic","Creature","3.49","1.98","3.21","1.21","0.02","0.55","193"
"247","W,B","3","Ketramose, the New Dawn","mythic","Creature","12.99","11.82","15.02","12.68","1.97","0.85","192"
"248","W,B","4","Squall, SeeD Mercenary","rare","Creature","0.79","0.99","0.54","0.67","0.02","0.34","191"
"249","U,R","5","Alania, Divergent Storm","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.27","190"
"250","G,U,R","4","Saheeli, Radiant Creator","mythic","Creature","0.99","0.28","0.71","0.21","","0.36","189"
"251","G","4","Kona, Rescue Beastie","rare","Creature","2.79","1.3","2.5","0.72","0.02","0.71","188"
"252","G,U,R","8","Maelstrom Wanderer","rare","Creature","1.99","1.5","2.5","1.35","0.89","0.65","188"
"253","R,G","5","Xenagos, God of Revels","mythic","Creature","4.99","3.34","5.0","6.09","0.03","0.65","187"
"254","G,W","4","Ellivere of the Wild Court","mythic","Creature","0.99","0.5","1.07","0.55","2.58","0.36","187"
"255","B,G","2","Dina, Soul Steeper","uncommon","Creature","0.35","0.25","0.35","0.13","0.03","0.4","187"
"256","R,G","7","Omnath, Locus of Rage","mythic","Creature","0.99","0.51","1.07","0.52","0.02","0.57","187"
"257","B,R,G","6","Ziatora, the Incinerator","mythic","Creature","0.99","0.39","1.07","0.36","0.02","0.35","186"
"258","B,G","4","Winter, Cynical Opportunist","mythic","Creature","0.99","0.35","0.71","0.34","2.0","0.27","185"
"259","B,G","4","Jenova, Ancient Calamity","rare","Creature","0.79","0.96","0.54","0.46","0.02","0.33","185"
"260","R,W,B","3","Vihaan, Goldwaker","mythic","Creature","0.99","0.54","1.07","1.22","3.5","0.07","185"
"261","U","3","The Mindskinner","rare","Creature","2.29","1.62","2.14","0.51","0.02","0.75","184"
"262","U","4","Orvar, the All-Form","mythic","Creature","2.99","2.62","2.86","2.97","0.65","0.83","183"
"263","R,G,W","4","Shalai and Hallar","mythic","Creature","3.49","4.71","3.21","2.49","3.68","0.36","183"
"264","R,G,W","3","Dogmeat, Ever Loyal","mythic","Creature","0.99","0.5","1.07","2.54","5.0","0.77","182"
"265","R,G,W","3","Hazezon, Shaper of Sand","rare","Creature","0.49","0.25","0.35","0.18","0.22","0.53","181"
"266","R,W,B","6","Syr Gwyn, Hero of Ashvale","mythic","Creature","0.99","1.96","1.07","2.22","0.02","0.29","181"
"267","W,B","2","Syr Vondam, Sunstar Exemplar","rare","Creature","0.49","0.65","0.54","0.5","0.02","0.19","181"
"268","U,B","5","Marvo, Deep Operative","mythic","Creature","0.99","0.4","0.71","0.92","2.79","0.13","180"
"269","G,W,U","4","Brenard, Ginger Sculptor","mythic","Creature","0.99","0.79","1.07","0.92","0.23","0.13","180"
"270","R,G,W","8","Yuma, Proud Protector","mythic","Creature","0.99","0.49","1.07","0.49","11.0","0.42","180"
"271","U,B,R","5","Mishra, Eminent One","mythic","Creature","0.99","0.47","0.71","0.38","0.51","0.4","180"
"272","W,B,G","5","Betor, Kin to All","mythic","Creature","4.99","3.25","4.29","3.65","0.14","0.5","179"
"273","B,G","2","Skullbriar, the Walking Grave","rare","Creature","1.49","1.35","1.42","0.52","0.02","0.32","176"
"274","R,G","5","Roxanne, Starfall Savant","rare","Creature","0.49","0.51","0.54","0.56","0.02","0.47","176"
"275","B,R","4","Rakdos, Lord of Riots","mythic","Creature","0.99","0.5","1.07","0.84","0.02","0.46","176"
"276","U,B,R,G","4","Yidris, Maelstrom Wielder","mythic","Creature","7.49","6.97","6.43","4.34","1.2","0.57","174"
"277","U,B,R","5","Admiral Brass, Unsinkable","mythic","Creature","0.99","0.28","0.71","0.19","0.02","0.38","174"
"278","G","3","Marwyn, the Nurturer","rare","Creature","2.79","2.01","2.5","2.17","0.02","0.55","172"
"279","B,R,G,W","4","Saskia the Unyielding","mythic","Creature","9.49","7.55","10.01","","0.25","0.31","172"
"280","B,G,U","4","Sidisi, Brood Tyrant","rare","Creature","1.29","1.0","1.07","0.46","0.02","0.37","172"
"281","G,U,R","3","Haldan, Avid Arcanist // Pako, Arcane Retriever","mythic","Creature","0.99","0.83","1.07","0.62","2.51","0.3","172"
"282","G,U","5","Tatyova, Benthic Druid","uncommon","Creature","0.35","0.22","0.21","0.12","0.03","0.82","171"
"283","W,U,B,R,G","5","Child of Alara","rare","Creature","0.79","0.97","0.71","0.53","0.02","1.23","170"
"284","W,U,B","4","Queza, Augur of Agonies","uncommon","Creature","0.35","0.2","0.21","0.06","0.03","0.53","170"
"285","U,B","4","Anowon, the Ruin Thief","mythic","Creature","0.99","0.61","0.71","1.69","2.91","0.22","169"
"286","G,W,U","3","Morska, Undersea Sleuth","mythic","Creature","0.99","0.34","0.71","0.19","1.23","0.26","169"
"287","R","6","Clive, Ifrit's Dominant","mythic","Creature","3.99","4.0","4.29","3.8","0.02","0.27","169"
"288","B","4","Yawgmoth, Thran Physician","mythic","Creature","17.99","14.79","18.6","15.18","1.23","1.15","169"
"289","W,B","4","Elenda, the Dusk Rose","mythic","Creature","2.99","2.51","6.43","4.92","0.02","0.28","168"
"290","G","12","Ghalta, Primal Hunger","rare","Creature","0.99","0.59","10.01","0.61","0.02","0.44","167"
"291","U,B","4","Gisa and Geralf","rare","Creature","0.79","0.4","0.71","0.29","0.02","0.26","167"
"292","R,W,B","4","Neriv, Heart of the Storm","mythic","Creature","2.29","1.75","2.5","1.36","0.12","0.22","166"
"293","U,B,R","3","Marchesa, Dealer of Death","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.19","166"
"294","W,U,B","3","The Master of Keys","mythic","Creature","0.99","0.79","1.07","0.61","","0.4","165"
"295","B","3","Ayara, First of Locthwain","rare","Creature","7.99","4.83","7.86","3.08","0.02","0.41","164"
"296","W,B","2","Elas il-Kor, Sadistic Pilgrim","uncommon","Creature","1.99","0.61","1.78","0.52","0.03","0.43","164"
"297","B,G","5","The Gitrog, Ravenous Ride","mythic","Creature","3.49","1.25","2.5","1.35","0.03","0.52","164"
"298","U,R","5","Iron Man, Titan of Innovation","mythic","Creature","20.99","24.92","23.61","20.29","","1.14","163"
"299","B","4","Imotekh the Stormlord","mythic","Creature","7.99","6.57","8.58","4.99","1.75","0.28","163"
"300","W,B","4","Brimaz, Blight of Oreskos","mythic","Creature","0.99","0.5","0.71","0.48","9.26","0.47","163"
"301","G,W","4","Lathiel, the Bounteous Dawn","rare","Creature","0.69","0.59","0.54","0.26","0.03","0.25","163"
"302","W,B,G","5","Ghave, Guru of Spores","mythic","Creature","0.99","0.63","0.71","0.48","0.34","0.29","162"
"303","R,G","4","Raggadragga, Goreguts Boss","rare","Creature","0.49","0.25","0.35","0.13","","0.25","162"
"304","G,W,U","5","Chulane, Teller of Tales","mythic","Creature","1.79","0.99","2.14","1.63","0.02","1.25","162"
"305","G,W","4","Sigarda, Font of Blessings","rare","Creature","3.99","2.56","4.29","2.24","0.02","0.56","162"
"306","U,B,R","4","Don Andres, the Renegade","mythic","Creature","0.99","0.28","0.71","0.3","","0.09","161"
"307","U,R","5","Okaun, Eye of Chaos // Zndrsplt, Eye of Wisdom","rare","Creature","3.49","2.46","22.89","1.79","0.91","0.07","161"
"308","R,W","4","Nelly Borca, Impulsive Accuser","mythic","Creature","0.99","0.35","1.07","0.18","2.14","0.7","160"
"309","W,B","2","Amalia Benavides Aguirre","rare","Creature","0.69","0.5","0.54","0.9","0.02","0.31","160"
"310","W,U,B,R,G","4","Jodah, Archmage Eternal","rare","Creature","0.49","0.75","0.35","0.24","0.02","1.01","160"
"311","R,G,W","4","Jetmir, Nexus of Revels","mythic","Creature","9.49","6.74","24.32","4.23","0.02","0.89","160"
"312","G","3","Omnath, Locus of Mana","mythic","Creature","3.99","3.27","3.57","1.71","0.02","0.5","160"
"313","G,U,R","3","Riku of Many Paths","rare","Creature","0.49","0.25","0.35","0.07","0.02","0.22","159"
"314","G,U","4","Adrix and Nev, Twincasters","mythic","Creature","5.99","3.54","9.3","4.06","5.47","0.63","159"
"315","B","5","Gisa, the Hellraiser","mythic","Creature","8.49","4.48","7.86","4.74","0.03","0.47","159"
"316","U,B","5","Phenax, God of Deception","mythic","Creature","12.99","12.57","10.73","9.13","0.02","0.71","159"
"317","W","5","Elesh Norn, Mother of Machines","mythic","Creature","20.99","19.97","24.32","18.55","0.12","1.76","158"
"318","W,B","3","Zoraline, Cosmos Caller","rare","Creature","0.49","0.45","0.54","0.3","0.02","0.24","158"
"319","G","3","Azusa, Lost but Seeking","rare","Creature","14.99","11.67","15.02","6.88","0.02","0.91","158"
"320","B,G","3","Sméagol, Helpful Guide","rare","Creature","0.49","0.37","0.35","0.39","0.02","0.86","157"
"321","B","3","Xu-Ifit, Osteoharmonist","rare","Creature","0.49","0.32","0.54","0.02","0.02","0.22","157"
"322","R,W,B","3","Zurgo, Thunder's Decree","rare","Creature","0.49","0.39","0.35","0.24","0.02","0.17","157"
"323","B,G,U","4","Kadena, Slinking Sorcerer","mythic","Creature","0.99","0.53","1.07","0.29","3.61","0.41","156"
"324","B,G,U","5","The Mimeoplasm","rare","Creature","0.49","0.33","0.35","0.23","0.03","0.75","155"
"325","G","6","Gargos, Vicious Watcher","rare","Creature","0.99","0.99","1.42","1.09","0.02","0.47","155"
"326","U,R","2","Ral, Monsoon Mage","mythic","Creature","5.49","3.41","5.72","3.71","1.74","0.53","155"
"327","G,U","3","Clement, the Worrywort","rare","Creature","0.49","0.29","0.35","0.21","0.02","0.4","154"
"328","B,R","2","Gev, Scaled Scorch","rare","Creature","0.49","0.43","0.54","0.43","0.02","0.25","154"
"329","G,U,R","4","Eshki Dragonclaw","rare","Creature","0.49","0.25","0.35","0.03","0.02","0.16","152"
"330","W,B","2","Sorin of House Markov","mythic","Creature","5.49","3.35","5.0","4.26","0.29","0.26","152"
"331","W,U","5","Kastral, the Windcrested","rare","Creature","0.49","0.4","0.54","0.15","0.02","0.35","152"
"332","G,U","5","Kiora, Sovereign of the Deep","mythic","Creature","1.99","0.99","1.42","1.25","0.02","0.33","152"
"333","U,R","6","The Locust God","mythic","Creature","7.49","5.0","7.15","3.69","0.02","0.81","151"
"334","B,G,U","7","Sin, Spira's Punishment","rare","Creature","0.49","0.4","0.54","0.32","0.02","0.63","151"
"335","G,W","2","Kudo, King Among Bears","rare","Creature","0.49","0.26","0.35","0.14","0.02","0.55","150"
"336","W,B","3","Athreos, God of Passage","mythic","Creature","17.99","12.55","17.17","9.43","0.02","0.59","150"
"337","B,R","3","The Infamous Cruelclaw","mythic","Creature","2.49","1.39","2.14","1.36","0.31","0.71","150"
"338","R","4","Alexios, Deimos of Kosmos","uncommon","Creature","0.79","0.25","0.54","0.21","0.62","0.64","150"
"339","B,R","4","Strefan, Maurer Progenitor","mythic","Creature","1.49","0.71","1.07","0.61","","0.06","150"
"340","B,G,U","5","Teval, Arbiter of Virtue","mythic","Creature","0.99","0.57","0.71","0.29","0.12","0.47","149"
"341","W,B","3","Breena, the Demagogue","mythic","Creature","2.79","3.0","3.21","4.02","5.82","0.45","149"
"342","G,W,U","3","Tuvasa the Sunlit","mythic","Creature","3.49","2.99","10.01","3.45","4.29","0.09","149"
"343","W,U","5","Elminster","mythic","Planeswalker","0.99","0.69","1.07","1.1","1.86","0.71","149"
"344","R,W","3","Ardenn, Intrepid Archaeologist // Rograkh, Son of Rohgahh","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","148"
"345","R,G,W","4","Marisi, Breaker of the Coil","mythic","Creature","9.99","6.26","10.01","3.73","13.6","0.76","148"
"346","R,G,W","3","Wayta, Trainer Prodigy","mythic","Creature","0.99","0.37","0.71","0.38","","0.2","147"
"347","R,W","6","Sami, Wildcat Captain","mythic","Creature","2.29","1.69","2.14","1.11","0.02","0.58","147"
"348","U,B","4","Talion, the Kindly Lord","mythic","Creature","11.99","8.62","12.16","7.01","0.03","0.72","147"
"349","R","3","Electro, Assaulting Battery","rare","Creature","3.49","3.18","5.0","3.38","0.03","0.86","146"
"350","B,G","3","Grist, the Hunger Tide","mythic","Planeswalker","0.99","0.47","1.07","0.61","1.37","0.38","146"
"351","W,U,B","3","Aminatou, the Fateshifter","mythic","Planeswalker","3.99","2.37","3.57","2.98","4.18","0.64","145"
"352","W","4","Myrel, Shield of Argive","mythic","Creature","32.99","21.82","27.18","14.75","0.27","0.91","145"
"353","B,R","3","Evereth, Viceroy of Plunder","rare","Creature","6.49","5.01","7.15","4.88","","0.44","144"
"354","U,B,R","4","Obeka, Brute Chronologist","rare","Creature","0.49","0.4","0.35","0.25","1.82","0.46","144"
"355","W,B,G","5","Nethroi, Apex of Death","mythic","Creature","2.99","2.66","2.86","1.41","0.02","0.5","144"
"356","B,R,G","6","Prossh, Skyraider of Kher","mythic","Creature","0.99","0.48","0.71","0.17","0.18","0.8","144"
"357","B,R","4","Kardur, Doomscourge","uncommon","Creature","1.29","0.47","13.59","0.25","0.03","0.57","144"
"358","G","2","Bristly Bill, Spine Sower","mythic","Creature","49.99","41.98","50.08","26.88","4.02","0.96","143"
"359","U,B","7","Toxrill, the Corrosive","mythic","Creature","15.99","13.5","15.74","14.47","0.02","2.19","143"
"360","B,R,G","4","Winter, Misanthropic Guide","rare","Creature","0.49","0.25","0.35","0.07","0.02","0.75","143"
"361","B,R","2","Juri, Master of the Revue","uncommon","Creature","0.35","0.22","0.35","0.09","0.04","0.19","142"
"362","B,G,U","3","Zimone and Dina","mythic","Creature","0.99","0.58","0.71","0.48","0.02","0.38","141"
"363","B,G","3","Baba Lysaga, Night Witch","rare","Creature","0.49","0.25","0.35","0.18","3.25","0.2","141"
"364","B,R","5","Rakdos, the Muscle","mythic","Creature","2.79","0.95","2.5","1.54","0.02","0.35","140"
"365","G,W,U","5","Mr. Foxglove","mythic","Creature","0.99","0.32","0.71","0.3","1.86","0.21","140"
"366","W,U,B,R,G","3","Codie, Vociferous Codex","rare","Creature","0.49","0.4","0.35","0.17","0.02","0.48","139"
"367","B,R","5","The Lord of Pain","mythic","Creature","6.99","5.9","7.15","7.39","","0.97","139"
"368","W,B","3","Ardbert, Warrior of Darkness","rare","Creature","0.79","0.35","0.71","0.46","2.2","0.42","138"
"369","U,R","4","Jhoira, Weatherlight Captain","rare","Creature","2.29","1.25","2.14","1.41","0.02","0.72","138"
"370","B,G,U","5","Indominus Rex, Alpha","rare","Creature","10.99","9.94","9.3","6.89","2.92","0.73","138"
"371","B,R,G","6","Thantis, the Warweaver","mythic","Creature","1.79","0.75","1.42","0.33","2.75","0.2","137"
"372","U,B,R","3","Anhelo, the Painter","mythic","Creature","0.99","0.46","0.71","0.02","1.7","0.61","137"
"373","Colorless","5","Ultima, Origin of Oblivion","rare","Creature","0.49","1.0","0.54","0.81","0.02","0.6","137"
"374","W,U","7","Millicent, Restless Revenant","mythic","Creature","0.99","0.48","1.07","0.35","","0.25","136"
"375","W,B","3","Kambal, Profiteering Mayor","rare","Creature","3.99","2.3","3.57","3.68","0.02","0.6","136"
"376","G,W","3","Gluntch, the Bestower","rare","Creature","0.79","0.4","0.71","0.2","","0.25","136"
"377","G","3","Selvala, Heart of the Wilds","mythic","Creature","7.99","5.22","7.15","4.56","0.78","0.83","135"
"378","U,R","6","Brudiclad, Telchor Engineer","rare","Creature","0.79","0.4","0.71","0.23","0.02","0.36","135"
"379","U","3","Emry, Lurker of the Loch","rare","Creature","1.29","0.73","1.42","0.8","0.33","0.47","134"
"380","R,G","2","Ruby, Daring Tracker","uncommon","Creature","0.35","0.2","0.21","0.12","0.03","0.18","134"
"381","G,U,R","4","Kalamax, the Stormsire","mythic","Creature","0.99","0.5","0.71","0.1","0.45","0.51","134"
"382","W,B","2","Karlov of the Ghost Council","mythic","Creature","12.99","7.33","12.87","7.47","1.69","0.4","134"
"383","W,B","4","Ratadrabik of Urborg","rare","Creature","1.49","0.74","1.42","0.55","0.02","0.51","134"
"384","U,R,W","4","Hinata, Dawn-Crowned","rare","Creature","0.49","0.35","0.35","0.25","0.01","0.98","133"
"385","W,B,G","3","Felothar, Dawn of the Abzan","rare","Creature","0.49","0.25","0.35","0.18","0.02","0.15","133"
"386","W,U","4","Heliod, the Radiant Dawn","rare","Creature","2.49","1.25","2.5","0.77","0.02","0.45","133"
"387","U","3","Bruvac the Grandiloquent","mythic","Creature","47.99","40.0","50.08","29.3","0.07","1.39","133"
"388","G,W","3","Jasmine Boreal of the Seven","uncommon","Creature","0.35","0.25","0.21","0.12","0.1","0.07","133"
"389","U,R","6","Niv-Mizzet, Visionary","mythic","Creature","9.49","8.22","10.01","4.44","0.02","0.89","133"
"390","U","5","Mm'menon, the Right Hand","rare","Creature","0.49","0.35","0.54","0.18","0.02","0.52","133"
"391","U,B,R","4","Davros, Dalek Creator","mythic","Creature","0.99","0.4","1.07","0.43","","0.76","132"
"392","U,R,W","3","Dr. Madison Li","mythic","Creature","0.99","0.34","1.07","1.06","","0.19","132"
"393","R,W,B","3","Fire Lord Zuko","rare","Creature","0.99","19.77","","23.99","","0","132"
"394","G,W","5","Karametra, God of Harvests","mythic","Creature","4.99","3.98","4.29","2.54","0.02","0.34","131"
"395","G,W,U","2","Thrasios, Triton Hero // Yoshimaru, Ever Faithful","rare","Creature","22.99","20.88","20.03","14.95","1.62","1.34","131"
"396","G,W","5","Yuna, Hope of Spira","mythic","Creature","10.99","9.5","12.16","11.68","0.3","0.51","131"
"397","W,B,G","8","Karador, Ghost Chieftain","rare","Creature","0.49","0.3","0.35","0.19","0.02","0.2","131"
"398","B,R,G","5","Maarika, Brutal Gladiator","rare","Creature","2.29","1.12","2.14","0.75","","0.38","131"
"399","B,G,U","3","Tatsunari, Toad Rider","rare","Creature","0.49","0.25","0.35","0.16","0.02","0.05","131"
"400","R,G","4","Chishiro, the Shattered Blade","mythic","Creature","0.99","0.99","1.07","0.12","6.37","0.39","130"
"401","U,B,R","5","Evelyn, the Covetous","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.53","130"
"402","R","4","Imodane, the Pyrohammer","rare","Creature","0.49","0.28","0.35","0.18","0.02","0.14","130"
"403","G,W","2","Finneas, Ace Archer","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.43","130"
"404","G,U","2","Kenessos, Priest of Thassa","rare","Creature","6.99","4.4","6.43","2.1","","0.62","130"
"405","B,R","3","Laughing Jasper Flint","rare","Creature","0.59","0.49","0.71","0.5","0.02","0.54","129"
"406","B","4","Vincent Valentine","rare","Creature","0.79","1.21","0.71","1.03","0.02","0.35","128"
"407","W,B,G","7","Myrkul, Lord of Bones","rare","Creature","0.49","0.25","0.35","0.2","2.7","0.4","127"
