"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"238","U,B,R,G","4","Yidris, Maelstrom Wielder","mythic","Creature","7.49","6.97","6.43","4.34","1.2","0.57","666"
"239","B","3","Braids, Arisen Nightmare","rare","Creature","3.99","2.5","4.29","2.78","0.02","1.05","664"
"240","U,R","5","Alania, Divergent Storm","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.27","662"
"241","W,B","5","Shilgengar, Sire of Famine","rare","Creature","0.49","0.35","0.35","0.17","0.02","0.95","660"
"242","W,B","4","Squall, SeeD Mercenary","rare","Creature","0.79","0.99","0.54","0.67","0.02","0.34","660"
"243","B,R","4","Rakdos, Lord of Riots","mythic","Creature","0.99","0.5","1.07","0.84","0.02","0.46","657"
"244","R,G,W","4","Tifa, Martial Artist","mythic","Creature","0.99","1.33","1.07","1.75","1.54","0.56","655"
"245","W,B,G","4","Tayam, Luminous Enigma","mythic","Creature","0.99","1.09","1.07","1.37","3.28","0.16","652"
"246","G,W","5","Arahbo, Roar of the World","mythic","Creature","27.99","25.23","27.9","","0.97","0.71","644"
"247","W,B,G","5","Betor, Kin to All","mythic","Creature","4.99","3.25","4.29","3.65","0.14","0.5","640"
"248","B,R,G","4","Coram, the Undertaker","mythic","Creature","0.99","0.26","0.71","0.22","0.02","0.45","640"
"249","R,W,B","3","Vihaan, Goldwaker","mythic","Creature","0.99","0.54","1.07","1.22","3.5","0.07","640"
"250","R","1","Norin the Wary","rare","Creature","6.49","5.53","15.74","3.28","0.02","0.8","636"
"251","B,G","3","The Mycotyrant","mythic","Creature","1.49","0.65","1.42","1.06","0.02","0.27","636"
"252","R","6","Clive, Ifrit's Dominant","mythic","Creature","3.99","4.0","4.29","3.8","0.02","0.27","636"
"253","U,R","4","Bria, Riptide Rogue","mythic","Creature","22.99","12.53","20.74","","","0.63","635"
"254","G,U,R","4","Saheeli, Radiant Creator","mythic","Creature","0.99","0.28","0.71","0.21","","0.36","634"
"255","U,B,R","3","Goro-Goro and Satoru","mythic","Creature","1.99","1.38","1.78","0.9","2.12","0.43","632"
"256","W,B","2","Syr Vondam, Sunstar Exemplar","rare","Creature","0.49","0.65","0.54","0.5","0.02","0.19","628"
"257","R,G,W","4","Shalai and Hallar","mythic","Creature","3.49","4.71","3.21","2.49","3.68","0.36","623"
"258","U,B","5","Marvo, Deep Operative","mythic","Creature","0.99","0.4","0.71","0.92","2.79","0.13","623"
"259","R,G","5","Roxanne, Starfall Savant","rare","Creature","0.49","0.51","0.54","0.56","0.02","0.47","618"
"260","R,G","7","Omnath, Locus of Rage","mythic","Creature","0.99","0.51","1.07","0.52","0.02","0.57","616"
"261","R,W,B","6","Syr Gwyn, Hero of Ashvale","mythic","Creature","0.99","1.96","1.07","2.22","0.02","0.29","616"
"262","B,R,G","3","Slimefoot and Squee","mythic","Creature","2.99","1.91","2.5","1.83","7.38","0.76","615"
"263","W,U,B,R,G","5","Child of Alara","rare","Creature","0.79","0.97","0.71","0.53","0.02","1.23","614"
"264","G,U,R","8","Maelstrom Wanderer","rare","Creature","1.99","1.5","2.5","1.35","0.89","0.65","614"
"265","G,U","5","Tatyova, Benthic Druid","uncommon","Creature","0.35","0.22","0.21","0.12","0.03","0.82","609"
"266","W,U,B","5","Arna Kennerüd, Skycaptain","mythic","Creature","0.99","0.5","1.07","0.36","0.02","0.42","608"
"267","G,W","4","Ellivere of the Wild Court","mythic","Creature","0.99","0.5","1.07","0.55","2.58","0.36","607"
"268","U","4","Orvar, the All-Form","mythic","Creature","2.99","2.62","2.86","2.97","0.65","0.83","607"
"269","G","3","Omnath, Locus of Mana","mythic","Creature","3.99","3.27","3.57","1.71","0.02","0.5","607"
"270","U,B,R","5","Mishra, Eminent One","mythic","Creature","0.99","0.47","0.71","0.38","0.51","0.4","606"
"271","G","3","Marwyn, the Nurturer","rare","Creature","2.79","2.01","2.5","2.17","0.02","0.55","606"
"272","B,G","4","Jenova, Ancient Calamity","rare","Creature","0.79","0.96","0.54","0.46","0.02","0.33","602"
"273","B,G","2","Dina, Soul Steeper","uncommon","Creature","0.35","0.25","0.35","0.13","0.03","0.4","600"
"274","G,W,U","4","Brenard, Ginger Sculptor","mythic","Creature","0.99","0.79","1.07","0.92","0.23","0.13","595"
"275","U,B","5","Phenax, God of Deception","mythic","Creature","12.99","12.57","10.73","9.13","0.02","0.71","595"
"276","B","4","Imotekh the Stormlord","mythic","Creature","7.99","6.57","8.58","4.99","1.75","0.28","594"
"277","G","12","Ghalta, Primal Hunger","rare","Creature","0.99","0.59","10.01","0.61","0.02","0.44","593"
"278","R,G,W","3","Hazezon, Shaper of Sand","rare","Creature","0.49","0.25","0.35","0.18","0.22","0.53","591"
"279","W,U,B","4","Queza, Augur of Agonies","uncommon","Creature","0.35","0.2","0.21","0.06","0.03","0.53","589"
"280","R","3","Electro, Assaulting Battery","rare","Creature","3.49","3.18","5.0","3.38","0.03","0.86","587"
"281","R,G,W","8","Yuma, Proud Protector","mythic","Creature","0.99","0.49","1.07","0.49","11.0","0.42","586"
"282","U,B,R","4","Kess, Dissident Mage","mythic","Creature","3.49","1.98","3.21","1.21","0.02","0.55","586"
"283","B,G","2","Skullbriar, the Walking Grave","rare","Creature","1.49","1.35","1.42","0.52","0.02","0.32","585"
"284","R,G,W","4","Jetmir, Nexus of Revels","mythic","Creature","9.49","6.74","24.32","4.23","0.02","0.89","583"
"285","R,G,W","3","Dogmeat, Ever Loyal","mythic","Creature","0.99","0.5","1.07","2.54","5.0","0.77","582"
"286","U,B,R","5","Admiral Brass, Unsinkable","mythic","Creature","0.99","0.28","0.71","0.19","0.02","0.38","575"
"287","W,B","3","Ardbert, Warrior of Darkness","rare","Creature","0.79","0.35","0.71","0.46","2.2","0.42","574"
"288","Colorless","5","Ultima, Origin of Oblivion","rare","Creature","0.49","1.0","0.54","0.81","0.02","0.6","573"
"289","U,B","4","Talion, the Kindly Lord","mythic","Creature","11.99","8.62","12.16","7.01","0.03","0.72","571"
"290","W,B","3","Breena, the Demagogue","mythic","Creature","2.79","3.0","3.21","4.02","5.82","0.45","570"
"291","B,G,U","4","Sidisi, Brood Tyrant","rare","Creature","1.29","1.0","1.07","0.46","0.02","0.37","569"
"292","G,W,U","5","Chulane, Teller of Tales","mythic","Creature","1.79","0.99","2.14","1.63","0.02","1.25","567"
"293","G","2","Bristly Bill, Spine Sower","mythic","Creature","49.99","41.98","50.08","26.88","4.02","0.96","566"
"294","U,R","5","Okaun, Eye of Chaos // Zndrsplt, Eye of Wisdom","rare","Creature","3.49","2.46","22.89","1.79","0.91","0.07","566"
"295","B","4","Yawgmoth, Thran Physician","mythic","Creature","17.99","14.79","18.6","15.18","1.23","1.15","564"
"296","B,G","4","Winter, Cynical Opportunist","mythic","Creature","0.99","0.35","0.71","0.34","2.0","0.27","564"
"297","U,B","4","Gisa and Geralf","rare","Creature","0.79","0.4","0.71","0.29","0.02","0.26","563"
"298","R,W","4","Nelly Borca, Impulsive Accuser","mythic","Creature","0.99","0.35","1.07","0.18","2.14","0.7","562"
"299","W,B","2","Elas il-Kor, Sadistic Pilgrim","uncommon","Creature","1.99","0.61","1.78","0.52","0.03","0.43","561"
"300","U,R","5","Iron Man, Titan of Innovation","mythic","Creature","20.99","24.92","23.61","20.29","","1.14","560"
"301","B,R,G,W","4","Saskia the Unyielding","mythic","Creature","9.49","7.55","10.01","","0.25","0.31","559"
"302","R,G","4","Raggadragga, Goreguts Boss","rare","Creature","0.49","0.25","0.35","0.13","","0.25","556"
"303","B,G","3","Grist, the Hunger Tide","mythic","Planeswalker","0.99","0.47","1.07","0.61","1.37","0.38","551"
"304","B,R","2","Gev, Scaled Scorch","rare","Creature","0.49","0.43","0.54","0.43","0.02","0.25","550"
"305","R,W,B","4","Neriv, Heart of the Storm","mythic","Creature","2.29","1.75","2.5","1.36","0.12","0.22","546"
"306","U,B","4","Anowon, the Ruin Thief","mythic","Creature","0.99","0.61","0.71","1.69","2.91","0.22","546"
"307","G,U","5","Kiora, Sovereign of the Deep","mythic","Creature","1.99","0.99","1.42","1.25","0.02","0.33","545"
"308","R,W","3","Ardenn, Intrepid Archaeologist // Rograkh, Son of Rohgahh","uncommon","Creature","2.99","3.07","3.57","3.27","2.6","0.29","545"
"309","G,U,R","4","Kalamax, the Stormsire","mythic","Creature","0.99","0.5","0.71","0.1","0.45","0.51","542"
"310","B","5","Shirei, Shizo's Caretaker","uncommon","Creature","0.35","0.25","0.21","0.1","0.02","0.65","540"
"311","W,B,G","5","Ghave, Guru of Spores","mythic","Creature","0.99","0.63","0.71","0.48","0.34","0.29","540"
"312","U,B,R","4","Obeka, Brute Chronologist","rare","Creature","0.49","0.4","0.35","0.25","1.82","0.46","540"
"313","R,W,B","3","Zurgo, Thunder's Decree","rare","Creature","0.49","0.39","0.35","0.24","0.02","0.17","537"
"314","G","6","Gargos, Vicious Watcher","rare","Creature","0.99","0.99","1.42","1.09","0.02","0.47","536"
"315","W,B","4","Brimaz, Blight of Oreskos","mythic","Creature","0.99","0.5","0.71","0.48","9.26","0.47","534"
"316","W,U,B,R,G","4","Jodah, Archmage Eternal","rare","Creature","0.49","0.75","0.35","0.24","0.02","1.01","534"
"317","W","4","Myrel, Shield of Argive","mythic","Creature","32.99","21.82","27.18","14.75","0.27","0.91","533"
"318","B,G","5","The Gitrog, Ravenous Ride","mythic","Creature","3.49","1.25","2.5","1.35","0.03","0.52","533"
"319","G,W","2","Kudo, King Among Bears","rare","Creature","0.49","0.26","0.35","0.14","0.02","0.55","530"
"320","B","3","Ayara, First of Locthwain","rare","Creature","7.99","4.83","7.86","3.08","0.02","0.41","530"
"321","G,W,U","3","Morska, Undersea Sleuth","mythic","Creature","0.99","0.34","0.71","0.19","1.23","0.26","529"
"322","U,B,R","4","Don Andres, the Renegade","mythic","Creature","0.99","0.28","0.71","0.3","","0.09","524"
"323","G,W","2","Finneas, Ace Archer","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.43","522"
"324","G,U","4","Adrix and Nev, Twincasters","mythic","Creature","5.99","3.54","9.3","4.06","5.47","0.63","520"
"325","G,U,R","3","Haldan, Avid Arcanist // Pako, Arcane Retriever","mythic","Creature","0.99","0.83","1.07","0.62","2.51","0.3","519"
"326","R","4","Alexios, Deimos of Kosmos","uncommon","Creature","0.79","0.25","0.54","0.21","0.62","0.64","519"
"327","W,B,G","5","Nethroi, Apex of Death","mythic","Creature","2.99","2.66","2.86","1.41","0.02","0.5","518"
"328","U,B,R","3","Marchesa, Dealer of Death","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.19","517"
"329","B,R","3","The Infamous Cruelclaw","mythic","Creature","2.49","1.39","2.14","1.36","0.31","0.71","516"
"330","W","5","Elesh Norn, Mother of Machines","mythic","Creature","20.99","19.97","24.32","18.55","0.12","1.76","516"
"331","G,W,U","3","Tuvasa the Sunlit","mythic","Creature","3.49","2.99","10.01","3.45","4.29","0.09","514"
"332","W,U","5","Kastral, the Windcrested","rare","Creature","0.49","0.4","0.54","0.15","0.02","0.35","513"
"333","G,W","4","Lathiel, the Bounteous Dawn","rare","Creature","0.69","0.59","0.54","0.26","0.03","0.25","513"
"334","W,B","3","Athreos, God of Passage","mythic","Creature","17.99","12.55","17.17","9.43","0.02","0.59","510"
"335","B,R","5","The Lord of Pain","mythic","Creature","6.99","5.9","7.15","7.39","","0.97","509"
"336","W,U,B","3","The Master of Keys","mythic","Creature","0.99","0.79","1.07","0.61","","0.4","508"
"337","B,G,U","7","Sin, Spira's Punishment","rare","Creature","0.49","0.4","0.54","0.32","0.02","0.63","508"
"338","B,G,U","5","The Mimeoplasm","rare","Creature","0.49","0.33","0.35","0.23","0.03","0.75","507"
"339","G,U,R","4","Eshki Dragonclaw","rare","Creature","0.49","0.25","0.35","0.03","0.02","0.16","507"
"340","U,B","7","Toxrill, the Corrosive","mythic","Creature","15.99","13.5","15.74","14.47","0.02","2.19","506"
"341","W,B","3","Zoraline, Cosmos Caller","rare","Creature","0.49","0.45","0.54","0.3","0.02","0.24","506"
"342","B,G,U","5","Indominus Rex, Alpha","rare","Creature","10.99","9.94","9.3","6.89","2.92","0.73","503"
"343","G,W","4","Sigarda, Font of Blessings","rare","Creature","3.99","2.56","4.29","2.24","0.02","0.56","503"
"344","G,U,R","3","Riku of Many Paths","rare","Creature","0.49","0.25","0.35","0.07","0.02","0.22","503"
"345","B,R","4","Kardur, Doomscourge","uncommon","Creature","1.29","0.47","13.59","0.25","0.03","0.57","503"
"346","R,G","5","Slinza, the Spiked Stampede","rare","Creature","1.79","1.03","2.14","1.04","","0.26","501"
"347","G,U","2","Kenessos, Priest of Thassa","rare","Creature","6.99","4.4","6.43","2.1","","0.62","499"
"348","G,U","3","Clement, the Worrywort","rare","Creature","0.49","0.29","0.35","0.21","0.02","0.4","498"
"349","B,R,G","6","Prossh, Skyraider of Kher","mythic","Creature","0.99","0.48","0.71","0.17","0.18","0.8","498"
"350","B,G,U","3","Xavier Sal, Infested Captain","rare","Creature","1.79","0.87","1.78","0.77","0.17","0.25","497"
"351","B,R,G","6","Thantis, the Warweaver","mythic","Creature","1.79","0.75","1.42","0.33","2.75","0.2","495"
"352","B,G,U","4","Kadena, Slinking Sorcerer","mythic","Creature","0.99","0.53","1.07","0.29","3.61","0.41","494"
"353","B,R,G","4","Winter, Misanthropic Guide","rare","Creature","0.49","0.25","0.35","0.07","0.02","0.75","493"
"354","G","3","Selvala, Heart of the Wilds","mythic","Creature","7.99","5.22","7.15","4.56","0.78","0.83","488"
"355","G,W","3","Gluntch, the Bestower","rare","Creature","0.79","0.4","0.71","0.2","","0.25","488"
"356","B,G","3","Sméagol, Helpful Guide","rare","Creature","0.49","0.37","0.35","0.39","0.02","0.86","487"
"357","R,W","6","Sami, Wildcat Captain","mythic","Creature","2.29","1.69","2.14","1.11","0.02","0.58","485"
"358","U","3","Bruvac the Grandiloquent","mythic","Creature","47.99","40.0","50.08","29.3","0.07","1.39","483"
"359","G","3","Azusa, Lost but Seeking","rare","Creature","14.99","11.67","15.02","6.88","0.02","0.91","483"
"360","R","4","Imodane, the Pyrohammer","rare","Creature","0.49","0.28","0.35","0.18","0.02","0.14","481"
"361","G,W","3","Jasmine Boreal of the Seven","uncommon","Creature","0.35","0.25","0.21","0.12","0.1","0.07","480"
"362","W,B,G","8","Karador, Ghost Chieftain","rare","Creature","0.49","0.3","0.35","0.19","0.02","0.2","479"
"363","B","3","Xu-Ifit, Osteoharmonist","rare","Creature","0.49","0.32","0.54","0.02","0.02","0.22","476"
"364","B,R","4","Strefan, Maurer Progenitor","mythic","Creature","1.49","0.71","1.07","0.61","","0.06","475"
"365","U,R","2","Ral, Monsoon Mage","mythic","Creature","5.49","3.41","5.72","3.71","1.74","0.53","475"
"366","W,B,G","7","Myrkul, Lord of Bones","rare","Creature","0.49","0.25","0.35","0.2","2.7","0.4","474"
"367","U","3","Emry, Lurker of the Loch","rare","Creature","1.29","0.73","1.42","0.8","0.33","0.47","473"
"368","W,B","4","Ratadrabik of Urborg","rare","Creature","1.49","0.74","1.42","0.55","0.02","0.51","471"
"369","B","5","Gisa, the Hellraiser","mythic","Creature","8.49","4.48","7.86","4.74","0.03","0.47","470"
"370","R,G,W","3","Wayta, Trainer Prodigy","mythic","Creature","0.99","0.37","0.71","0.38","","0.2","468"
"371","R,G,W","4","Marisi, Breaker of the Coil","mythic","Creature","9.99","6.26","10.01","3.73","13.6","0.76","467"
"372","W,U,B","3","Aminatou, the Fateshifter","mythic","Planeswalker","3.99","2.37","3.57","2.98","4.18","0.64","466"
"373","G,U","2","Ivy, Gleeful Spellthief","rare","Creature","0.59","0.33","0.35","0.24","0.02","0.57","465"
"374","U,R","4","Jhoira, Weatherlight Captain","rare","Creature","2.29","1.25","2.14","1.41","0.02","0.72","465"
"375","U,R","6","Brudiclad, Telchor Engineer","rare","Creature","0.79","0.4","0.71","0.23","0.02","0.36","464"
"376","B,G,U","5","Teval, Arbiter of Virtue","mythic","Creature","0.99","0.57","0.71","0.29","0.12","0.47","463"
"377","G,U","7","Koma, Cosmos Serpent","mythic","Creature","4.49","2.3","4.29","4.37","0.02","1.52","462"
"378","B,G","3","Baba Lysaga, Night Witch","rare","Creature","0.49","0.25","0.35","0.18","3.25","0.2","461"
"379","B,R,G","5","Maarika, Brutal Gladiator","rare","Creature","2.29","1.12","2.14","0.75","","0.38","460"
"380","W,B","6","Astarion, the Decadent","rare","Creature","1.29","0.4","1.07","0.62","","0.36","457"
"381","U,R,W","4","Commodore Guff","mythic","Planeswalker","1.49","1.0","1.07","0.7","","0.6","457"
"382","U,B,R","3","Nathan Drake, Treasure Hunter","mythic","Creature","","","","","","0","456"
"383","W,U,B","4","The Destined Warrior","rare","Creature","","59.99","","","","0","456"
"384","W,U,B,R,G","3","Codie, Vociferous Codex","rare","Creature","0.49","0.4","0.35","0.17","0.02","0.48","456"
"385","W,U","5","Elminster","mythic","Planeswalker","0.99","0.69","1.07","1.1","1.86","0.71","455"
"386","W,B","2","Amalia Benavides Aguirre","rare","Creature","0.69","0.5","0.54","0.9","0.02","0.31","455"
"387","U,B,R","4","Davros, Dalek Creator","mythic","Creature","0.99","0.4","1.07","0.43","","0.76","454"
"388","U,R,W","5","Arthur, Marigold Knight","mythic","Creature","0.99","0.4","0.71","0.23","1.45","0.69","454"
"389","R,G","4","Anzrag, the Quake-Mole","mythic","Creature","4.99","3.61","5.72","2.43","0.02","0.6","454"
"390","W,B","4","Elenda, the Dusk Rose","mythic","Creature","2.99","2.51","6.43","4.92","0.02","0.28","453"
"391","B,R,G","2","Ellie, Brick Master // Joel, Resolute Survivor","mythic","Creature","","","","","","0","452"
"392","R,G","4","Chishiro, the Shattered Blade","mythic","Creature","0.99","0.99","1.07","0.12","6.37","0.39","450"
"393","W,B,G","3","Felothar, Dawn of the Abzan","rare","Creature","0.49","0.25","0.35","0.18","0.02","0.15","449"
"394","G,U","4","Ezuri, Claw of Progress","mythic","Creature","1.99","1.27","2.14","0.42","0.02","0.74","449"
"395","W,B","2","Karlov of the Ghost Council","mythic","Creature","12.99","7.33","12.87","7.47","1.69","0.4","441"
"396","W,U","4","Heliod, the Radiant Dawn","rare","Creature","2.49","1.25","2.5","0.77","0.02","0.45","441"
"397","U,R","2","The Emperor of Palamecia","uncommon","Creature","0.35","0.22","0.21","0.12","0.03","0.48","440"
"398","B,R","3","Laughing Jasper Flint","rare","Creature","0.59","0.49","0.71","0.5","0.02","0.54","439"
"399","R,G,W","5","Duskana, the Rage Mother","mythic","Creature","0.99","0.34","0.71","1.08","4.34","0.32","439"
"400","U,R","6","The Locust God","mythic","Creature","7.49","5.0","7.15","3.69","0.02","0.81","439"
"401","B,R","3","Evereth, Viceroy of Plunder","rare","Creature","6.49","5.01","7.15","4.88","","0.44","436"
"402","W,U,B","3","G'raha Tia, Scion Reborn","mythic","Creature","0.99","0.3","0.71","0.86","0.81","0.32","436"
"403","B,G,U","3","Zimone and Dina","mythic","Creature","0.99","0.58","0.71","0.48","0.02","0.38","435"
"404","B,R","2","Juri, Master of the Revue","uncommon","Creature","0.35","0.22","0.35","0.09","0.04","0.19","434"
"405","G,U","2","Jackal, Genius Geneticist","rare","Creature","0.49","0.5","0.71","0.41","0.35","0.49","433"
"406","W,B","2","Sorin of House Markov","mythic","Creature","5.49","3.35","5.0","4.26","0.29","0.26","433"
"407","G,U","4","Grolnok, the Omnivore","rare","Creature","0.69","0.49","0.71","0.2","0.02","0.47","433"
