"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"218","U,R","7","Ovika, Enigma Goliath","rare","Creature","0.49","0.34","0.53","0.18","0.02","0.47058823529411764","711"
"219","W,B","3","Ketramose, the New Dawn","mythic","Creature","13.99","12.05","14.97","12.8","2.77","0.8461538461538461","711"
"220","G,U","4","Volo, Guide to Monsters","rare","Creature","0.49","0.35","0.53","0.24","0.02","0.45454545454545453","710"
"221","B","4","Sheoldred, the Apocalypse","mythic","Creature","79.99","59.79","78.43","54.33","7.18","2.033163265306124","709"
"222","U,R","3","Veyran, Voice of Duality","mythic","Creature","7.99","6.19","8.55","3.75","5.88","0.7333333333333336","708"
"223","R,G,W","3","Rocco, Cabaretti Caterer","uncommon","Creature","0.35","0.2","0.21","0.13","0.03","0.6111111111111112","708"
"224","B,R","5","Judith, Carnage Connoisseur","rare","Creature","0.59","0.37","0.71","0.22","0.02","0.6216216216216216","707"
"225","G","6","Lumra, Bellow of the Woods","mythic","Creature","29.99","29.7","28.52","21.5","0.38","0.7119565217391307","707"
"226","W,B","4","Squall, SeeD Mercenary","rare","Creature","0.69","1.19","0.53","0.69","0.02","0.3431372549019608","695"
"227","W","2","Cloud, Midgar Mercenary","mythic","Creature","34.99","27.36","32.08","24.73","0.87","0.8513513513513512","693"
"228","W,U","4","Grand Arbiter Augustin IV","rare","Creature","15.99","14.99","13.54","4.96","0.02","2.5782537067545293","689"
"229","R","6","Clive, Ifrit's Dominant","mythic","Creature","4.49","4.14","4.27","3.93","0.02","0.26804123711340205","684"
"230","G","3","Shroofus Sproutsire","rare","Creature","8.99","5.59","9.98","5.66","undefined","0.3","683"
"231","B,R,G","4","Yurlok of Scorch Thrash","rare","Creature","0.49","0.4","0.53","0.21","1.88","0.8235294117647058","681"
"232","R,G","4","Minsc & Boo, Timeless Heroes","mythic","Planeswalker","3.49","2","3.2","3.11","6.19","0.5403225806451613","679"
"233","U,R,W","3","Elsha, Threefold Master","mythic","Creature","0.99","0.69","1.06","0.67","undefined","0.20175438596491235","679"
"234","R,G","5","Xenagos, God of Revels","mythic","Creature","4.99","3.48","4.98","6.97","0.03","0.6452599388379205","673"
"235","B,R","4","Rakdos, Lord of Riots","mythic","Creature","0.99","0.5","1.06","0.68","0.02","0.4550264550264551","671"
"236","U,B,R,G","4","Yidris, Maelstrom Wielder","mythic","Creature","7.49","6.68","6.41","4.24","1.07","0.5660377358490569","670"
"237","B,G","5","The Gitrog Monster","mythic","Creature","1.29","0.8","1.42","1.51","0.02","0.8834355828220859","669"
"238","U","3","The Mindskinner","rare","Creature","1.99","1.66","2.13","0.41","0.02","0.7453703703703701","668"
"239","R,G,W","4","Tifa, Martial Artist","mythic","Creature","0.99","1.33","1.06","2","1.53","0.5603448275862069","665"
"240","R,W,B","3","Vihaan, Goldwaker","mythic","Creature","0.99","0.54","1.06","1.22","3.5","0.07142857142857142","661"
"241","B","3","Braids, Arisen Nightmare","rare","Creature","3.99","2.31","4.27","2.84","0.02","1.0498561840843723","660"
"242","U,B,R","4","Nicol Bolas, the Ravager","mythic","Creature","22.99","19.99","22.81","10.5","0.02","0.7665198237885462","658"
"243","R","3","Electro, Assaulting Battery","rare","Creature","4.49","3.44","5.7","4.6","0.03","0.8557692307692307","657"
"244","W,U,B,R,G","6","Ramos, Dragon Engine","mythic","Creature","2.99","2","2.49","2.56","0.02","0.4666666666666667","647"
"245","G,U,R","4","Saheeli, Radiant Creator","mythic","Creature","0.99","0.28","0.71","0.21","undefined","0.3629032258064517","647"
"246","U,R","5","Alania, Divergent Storm","rare","Creature","0.49","0.25","0.35","0.16","0.02","0.2727272727272727","647"
"247","R,G,W","4","Shalai and Hallar","mythic","Creature","3.49","4.38","3.2","2.63","2","0.3551401869158877","645"
"248","W,B","2","Syr Vondam, Sunstar Exemplar","rare","Creature","0.49","0.68","0.53","0.5","0.02","0.1869158878504673","645"
"249","B,R","3","Rowan, Scion of War","mythic","Creature","0.99","0.49","0.71","0.52","0.02","0.43212669683257926","645"
"250","B,G","3","The Mycotyrant","mythic","Creature","1.49","0.66","1.42","0.94","0.02","0.2711864406779661","645"
"251","W,B,G","4","Tayam, Luminous Enigma","mythic","Creature","0.99","1.12","1.06","1.47","3.24","0.15789473684210525","643"
"252","B,R,G","4","Coram, the Undertaker","mythic","Creature","0.99","0.29","0.71","0.2","0.02","0.45454545454545453","643"
"253","W,B","5","Shilgengar, Sire of Famine","rare","Creature","0.49","0.35","0.35","0.16","0.02","0.9473684210526315","641"
"254","U,R","4","Bria, Riptide Rogue","mythic","Creature","22.99","12.78","20.67","undefined","undefined","0.6272727272727276","638"
"255","R,G","5","Roxanne, Starfall Savant","rare","Creature","0.49","0.58","0.53","0.48","0.02","0.475","633"
"256","W,B,G","5","Betor, Kin to All","mythic","Creature","4.49","3.38","4.27","3.64","0.14","0.49549549549549504","630"
"257","G,W","4","Ellivere of the Wild Court","mythic","Creature","0.99","0.5","1.06","0.71","2.56","0.3559322033898305","628"
"258","U","4","Orvar, the All-Form","mythic","Creature","2.99","2.68","2.85","3.32","0.84","0.8255813953488372","623"
"259","W,U,B,R,G","5","Child of Alara","rare","Creature","0.99","0.99","0.71","0.56","0.02","1.2299794661190966","617"
"260","G,U,R","8","Maelstrom Wanderer","rare","Creature","2.29","1.5","2.49","1.51","0.89","0.64756446991404","617"
"261","G,W","5","Arahbo, Roar of the World","mythic","Creature","27.99","21.18","27.8","undefined","0.95","0.7142857142857143","612"
"262","U,B","5","Phenax, God of Deception","mythic","Creature","12.99","12.49","10.69","9","0.02","0.7118644067796608","610"
"263","R,G","7","Omnath, Locus of Rage","mythic","Creature","0.99","0.5","1.06","0.44","0.02","0.5693641618497113","609"
"264","G","3","Omnath, Locus of Mana","mythic","Creature","3.99","3.32","3.56","1.58","0.02","0.4954128440366971","608"
"265","W,B","3","Ardbert, Warrior of Darkness","rare","Creature","0.79","0.33","0.71","0.38","2.14","0.4205607476635514","606"
"266","G,W,U","5","Chulane, Teller of Tales","mythic","Creature","1.99","0.99","2.13","1.68","0.02","1.2457044673539512","605"
"267","B,R,G","3","Slimefoot and Squee","mythic","Creature","2.99","1.91","2.85","2.1","7.38","0.7647058823529411","604"
"268","U,B","4","Talion, the Kindly Lord","mythic","Creature","11.99","8.48","12.12","7.01","0.02","0.720238095238095","603"
"269","U,B,R","5","Mishra, Eminent One","mythic","Creature","0.99","0.48","0.71","0.34","0.51","0.4","602"
"270","U,B","5","Marvo, Deep Operative","mythic","Creature","0.99","0.4","0.71","0.87","2.79","0.13333333333333333","602"
"271","B","4","Imotekh the Stormlord","mythic","Creature","7.99","6.62","8.55","4.99","1.75","0.28333333333333327","598"
"272","R,G,W","4","Jetmir, Nexus of Revels","mythic","Creature","9.49","6.77","24.24","4.23","0.03","0.8862275449101796","598"
"273","G,W,U","4","Brenard, Ginger Sculptor","mythic","Creature","0.99","0.75","1.06","0.89","0.23","0.13333333333333333","598"
"274","W,B","3","Breena, the Demagogue","mythic","Creature","2.79","3","3.2","4.02","5.7","0.44919786096256686","596"
"275","U,B,R","4","Kess, Dissident Mage","mythic","Creature","2.99","2","3.2","1.29","0.02","0.554621848739496","594"
"276","W,U,B","5","Arna Kennerüd, Skycaptain","mythic","Creature","0.99","0.52","1.06","0.36","0.02","0.42105263157894735","591"
"277","G","12","Ghalta, Primal Hunger","rare","Creature","0.99","0.57","9.98","0.59","0.02","0.4444444444444443","591"
"278","G","3","Marwyn, the Nurturer","rare","Creature","2.79","2.03","2.49","2.11","0.02","0.545454545454545","589"
"279","G,U","5","Tatyova, Benthic Druid","uncommon","Creature","0.35","0.24","0.21","0.12","0.03","0.8244047619047619","588"
"280","B,G","4","Jenova, Ancient Calamity","rare","Creature","0.59","1","0.53","0.52","0.02","0.32558139534883723","588"
"281","U,B,R","3","Goro-Goro and Satoru","mythic","Creature","1.79","1.43","1.78","0.74","2.12","0.42857142857142855","587"
"282","R,G,W","3","Hazezon, Shaper of Sand","rare","Creature","0.49","0.25","0.35","0.17","0.22","0.5294117647058824","585"
"283","R,G","4","Raggadragga, Goreguts Boss","rare","Creature","0.49","0.26","0.35","0.12","undefined","0.25","583"
"284","R,G,W","8","Yuma, Proud Protector","mythic","Creature","0.99","0.5","1.06","0.46","11","0.4166666666666667","582"
"285","","5","Ultima, Origin of Oblivion","rare","Creature","0.49","1.1","0.53","0.87","0.02","0.5981308411214953","580"
"286","W,U,B","4","Queza, Augur of Agonies","uncommon","Creature","0.35","0.2","0.21","0.11","0.03","0.5303030303030303","580"
"287","B,G","3","Grist, the Hunger Tide","mythic","Planeswalker","0.99","0.49","1.06","0.58","1.23","0.38219895287958117","579"
"288","B,G","2","Dina, Soul Steeper","uncommon","Creature","0.35","0.25","0.35","0.12","0.03","0.39805825242718446","577"
"289","U,R","5","Iron Man, Titan of Innovation","mythic","Creature","21.99","23.43","23.52","19.16","undefined","1.1428571428571432","577"
"290","B,G,U","4","Sidisi, Brood Tyrant","rare","Creature","1.49","1","1.42","0.61","0.02","0.368421052631579","573"
"291","G","2","Bristly Bill, Spine Sower","mythic","Creature","54.99","44.22","49.91","28.19","3.3","0.9581005586592175","571"
"292","U,B,R","5","Admiral Brass, Unsinkable","mythic","Creature","0.99","0.27","0.71","0.2","0.02","0.375","568"
"293","R,G,W","3","Dogmeat, Ever Loyal","mythic","Creature","0.99","0.54","1.06","2.62","5","0.7692307692307693","567"
"294","R,W,B","4","Neriv, Heart of the Storm","mythic","Creature","2.29","1.75","2.49","1.3","0.12","0.2169811320754717","567"
"295","R,W,B","6","Syr Gwyn, Hero of Ashvale","mythic","Creature","0.99","1.96","1.06","2.15","0.02","0.2857142857142857","567"
"296","G,U,R","4","Kalamax, the Stormsire","mythic","Creature","0.99","0.5","0.71","0.1","0.44","0.5078651685393264","566"
"297","B","4","Yawgmoth, Thran Physician","mythic","Creature","17.99","14.75","18.53","14.67","1.74","1.1506024096385539","565"
"298","B","3","Ayara, First of Locthwain","rare","Creature","7.49","4.97","7.12","3.05","0.02","0.40540540540540543","564"
"299","B,R,G,W","4","Saskia the Unyielding","mythic","Creature","9.49","7.97","9.98","undefined","0.25","0.3076923076923077","564"
"300","R,W","3","Ardenn, Intrepid Archaeologist // Rograkh, Son of Rohgahh","uncommon","Creature","2.99","3.1","3.56","3.32","2.69","0.294736842105263","563"
"301","R,W","4","Nelly Borca, Impulsive Accuser","mythic","Creature","0.99","0.34","1.06","0.17","2.14","0.6956521739130433","563"
"302","U,R","2","Spider-Man 2099","rare","Creature","0.49","0.85","1.42","0.35","0.01","0.5714285714285717","562"
"303","U,R","5","Okaun, Eye of Chaos // Zndrsplt, Eye of Wisdom","rare","Creature","2.99","2.39","22.81","1.66","0.91","0.07142857142857142","555"
"304","B,G","2","Skullbriar, the Walking Grave","rare","Creature","1.49","1.4","1.42","0.48","0.02","0.3157894736842105","553"
"305","B,R","2","Gev, Scaled Scorch","rare","Creature","0.49","0.43","0.53","0.43","0.02","0.25","552"
"306","W,B","2","Elas il-Kor, Sadistic Pilgrim","uncommon","Creature","1.79","0.58","1.78","0.46","0.03","0.43243243243243246","550"
"307","G,U","5","Kiora, Sovereign of the Deep","mythic","Creature","1.99","0.99","1.42","1.31","0.02","0.3333333333333333","544"
"308","G","6","Gargos, Vicious Watcher","rare","Creature","1.29","0.95","1.42","0.91","0.02","0.4693877551020409","541"
"309","G,W","2","Finneas, Ace Archer","rare","Creature","0.49","0.25","0.35","0.2","0.02","0.42857142857142855","539"
"310","W,B","3","Athreos, God of Passage","mythic","Creature","18.99","12.63","16.39","9.28","0.02","0.5923913043478264","535"
"311","B,R,G","6","Thantis, the Warweaver","mythic","Creature","1.79","0.74","1.42","0.49","2.68","0.2","533"
"312","U,B,R","4","Obeka, Brute Chronologist","rare","Creature","0.49","0.4","0.35","0.33","1.67","0.4583333333333333","532"
"313","B,G,U","5","Indominus Rex, Alpha","rare","Creature","10.99","10.15","9.26","6.81","2.92","0.7307692307692307","532"
"314","B,G","5","The Gitrog, Ravenous Ride","mythic","Creature","3.49","1.3","2.49","1.08","0.03","0.5217391304347826","532"
"315","G,W,U","3","Morska, Undersea Sleuth","mythic","Creature","0.99","0.34","0.71","0.15","1.23","0.2631578947368421","530"
"316","W,B,G","5","Ghave, Guru of Spores","mythic","Creature","0.99","0.62","0.71","0.45","0.34","0.2857142857142857","530"
"317","B,R","3","The Infamous Cruelclaw","mythic","Creature","2.29","1.36","2.13","1.41","0.31","0.7142857142857143","529"
"318","B,G","4","Winter, Cynical Opportunist","mythic","Creature","0.99","0.35","0.71","0.34","2","0.2708333333333334","525"
"319","U,B,R","3","Marchesa, Dealer of Death","rare","Creature","0.49","0.25","0.35","0.09","0.02","0.1875","525"
"320","W,U,B,R,G","4","Jodah, Archmage Eternal","rare","Creature","0.49","0.76","0.35","0.3","0.02","1.0105820105820102","525"
"321","W,B","4","Brimaz, Blight of Oreskos","mythic","Creature","0.99","0.5","0.71","0.41","9.26","0.47058823529411764","525"
"322","G,W","2","Kudo, King Among Bears","rare","Creature","0.49","0.28","0.35","0.16","0.02","0.5468750000000004","523"
"323","R,W,B","3","Zurgo, Thunder's Decree","rare","Creature","0.49","0.39","0.35","0.22","0.02","0.17346938775510207","522"
"324","U,B","4","Gisa and Geralf","rare","Creature","0.79","0.4","0.71","0.29","0.02","0.26213592233009714","520"
"325","W,U,B","3","The Master of Keys","mythic","Creature","0.99","0.82","1.06","0.97","undefined","0.39814814814814814","520"
"326","G,U,R","3","Haldan, Avid Arcanist // Pako, Arcane Retriever","mythic","Creature","0.99","0.85","1.06","0.8","2.51","0.3","520"
"327","G,U,R","4","Eshki Dragonclaw","rare","Creature","0.49","0.25","0.35","0.06","0.02","0.1616161616161616","519"
"328","B,G,U","4","Kadena, Slinking Sorcerer","mythic","Creature","0.99","0.54","1.06","0.29","3.61","0.4090909090909091","517"
"329","G,U","2","Jackal, Genius Geneticist","rare","Creature","0.49","0.5","0.71","0.21","0.63","0.4857142857142857","517"
"330","R,W","6","Sami, Wildcat Captain","mythic","Creature","1.99","1.75","2.13","1.28","0.02","0.580952380952381","516"
"331","G,U","3","Clement, the Worrywort","rare","Creature","0.49","0.3","0.35","0.19","0.02","0.4","515"
"332","B,R","4","Kardur, Doomscourge","uncommon","Creature","0.99","0.46","13.54","0.25","0.03","0.5718562874251495","511"
"333","B,R","5","The Lord of Pain","mythic","Creature","6.99","5.99","7.12","7.94","undefined","0.9731182795698923","511"
"334","B,G,U","5","The Mimeoplasm","rare","Creature","0.49","0.32","0.35","0.16","0.03","0.75","510"
"335","G,U","4","Adrix and Nev, Twincasters","mythic","Creature","5.49","3.15","9.26","3.99","5.43","0.6257485029940125","510"
"336","G,W,U","3","Tuvasa the Sunlit","mythic","Creature","3.49","3.03","9.98","3.45","4.11","0.09090909090909091","506"
"337","W,U","5","Kastral, the Windcrested","rare","Creature","0.49","0.4","0.53","0.12","0.02","0.35","505"
"338","U,B,R","4","Don Andres, the Renegade","mythic","Creature","0.99","0.29","0.71","0.36","undefined","0.08695652173913043","505"
"339","B,G,U","3","Xavier Sal, Infested Captain","rare","Creature","1.79","0.87","1.78","0.67","0.17","0.25","504"
"340","R","4","Alexios, Deimos of Kosmos","uncommon","Creature","0.79","0.26","0.71","0.26","0.62","0.6414141414141418","502"
"341","W","4","Myrel, Shield of Argive","mythic","Creature","32.99","21.89","27.09","15.24","0.25","0.90625","502"
"342","U,B","4","Anowon, the Ruin Thief","mythic","Creature","0.99","0.62","0.71","1.69","3.02","0.2222222222222222","500"
"343","R,G","5","Slinza, the Spiked Stampede","rare","Creature","1.79","1.07","2.13","1.14","undefined","0.2551020408163265","498"
"344","U,R","2","The Emperor of Palamecia","uncommon","Creature","0.35","0.24","0.21","0.11","0.03","0.4791666666666667","496"
"345","G,W","3","Gluntch, the Bestower","rare","Creature","0.69","0.39","0.71","0.19","undefined","0.2543859649122806","496"
"346","W,B,G","5","Nethroi, Apex of Death","mythic","Creature","3.49","2.71","2.85","1.43","0.02","0.5","495"
"347","R,G","4","Anzrag, the Quake-Mole","mythic","Creature","5.49","3.65","6.41","2.28","0.02","0.6037735849056604","495"
"348","G,U","2","Kenessos, Priest of Thassa","rare","Creature","6.49","3.88","6.41","1.94","undefined","0.6190476190476191","495"
"349","B,G,U","7","Sin, Spira's Punishment","rare","Creature","0.49","0.42","0.53","0.27","0.03","0.627659574468085","494"
"350","W,B","3","Zoraline, Cosmos Caller","rare","Creature","0.49","0.47","0.53","0.28","0.02","0.23809523809523808","494"
"351","R","4","Imodane, the Pyrohammer","rare","Creature","0.59","0.29","0.35","0.18","0.02","0.14285714285714285","493"
"352","R","1","Norin the Wary","rare","Creature","5.99","5.46","15.68","2.66","0.02","0.8","489"
"353","W,B","4","Ratadrabik of Urborg","rare","Creature","1.49","0.75","1.42","0.46","0.02","0.5138121546961323","488"
"354","B,G,U","5","Teval, Arbiter of Virtue","mythic","Creature","0.99","0.57","0.71","0.39","0.12","0.4680851063829788","486"
"355","G,U","7","Koma, Cosmos Serpent","mythic","Creature","4.49","2.3","4.27","4.3","0.02","1.5194109772423032","485"
"356","B,R,G","6","Prossh, Skyraider of Kher","mythic","Creature","0.99","0.48","0.71","0.27","0.18","0.8","485"
"357","G","3","Azusa, Lost but Seeking","rare","Creature","13.99","11.74","14.25","6.91","0.02","0.9081967213114753","485"
"358","W","5","Elesh Norn, Mother of Machines","mythic","Creature","21.99","19.99","24.24","18.13","0.09","1.7605442176870754","483"
"359","U,R,W","5","Arthur, Marigold Knight","mythic","Creature","0.99","0.33","0.71","0.23","1.45","0.6875","483"
"360","U,B","7","Toxrill, the Corrosive","mythic","Creature","15.99","13.49","15.68","14.66","0.02","2.1939501779359465","480"
"361","G,W","4","Sigarda, Font of Blessings","rare","Creature","3.99","2.6","3.56","2.09","0.02","0.5585585585585585","477"
"362","G","3","Selvala, Heart of the Wilds","mythic","Creature","7.49","5.29","7.12","4.59","0.79","0.8288288288288287","475"
